,Unnamed: 0,real_identifier,state_code,lat,lon,bird,lat_zone
2719,986,0.0,0.0,60.79,-158.01,28.0,2.0
2720,987,0.0,32.0,33.09,-104.99,14.0,2.0
2721,988,0.0,17.0,38.59,-84.29,19.0,2.0
2722,989,0.0,5.0,40.59,-107.29,17.0,2.0
2723,990,0.0,44.0,39.89,-110.89,6.0,2.0
2724,991,0.0,11.0,22.09,-159.59,15.0,1.0
2725,992,0.0,49.0,37.49,-81.69,19.0,2.0
2726,993,0.0,8.0,38.79,-75.63,11.0,2.0
2727,994,0.0,0.0,66.29,-161.99,28.0,0.0
2728,995,0.0,32.0,41.09,-73.49,12.0,2.0
2729,996,0.0,5.0,40.89,-108.09,17.0,2.0
2730,997,0.0,17.0,38.47,-84.49,19.0,2.0
2731,998,0.0,44.0,40.49,-111.49,6.0,2.0
2732,999,0.0,11.0,21.79,-158.49,15.0,1.0
2733,1000,0.0,49.0,38.49,-81.39,19.0,2.0
2734,1001,0.0,8.0,39.39,-75.59,11.0,2.0
2735,1002,0.0,0.0,65.49,-144.09,28.0,0.0
2736,1003,0.0,32.0,34.49,-105.99,14.0,2.0
2737,1004,0.0,17.0,38.69,-84.31,19.0,2.0
2738,1005,0.0,5.0,40.69,-107.69,17.0,2.0
2739,1006,0.0,44.0,39.85,-110.47,6.0,2.0
2740,1007,0.0,11.0,20.85,-156.49,15.0,1.0
2741,1008,0.0,49.0,37.69,-81.49,19.0,2.0
2742,1009,0.0,8.0,38.91,-75.55,11.0,2.0
2743,1010,0.0,0.0,60.91,-158.19,28.0,2.0
2744,1011,0.0,32.0,32.99,-104.49,14.0,2.0
2745,1012,0.0,17.0,38.47,-83.79,19.0,2.0
2746,1013,0.0,5.0,40.49,-106.99,17.0,2.0
2747,1014,0.0,44.0,39.59,-110.91,6.0,2.0
2748,1015,0.0,11.0,22.29,-159.69,15.0,1.0
2749,1016,0.0,49.0,37.59,-81.69,19.0,2.0
2750,1017,0.0,8.0,38.79,-75.61,11.0,2.0
2751,1018,0.0,0.0,66.59,-162.29,28.0,0.0
2752,1019,0.0,32.0,41.29,-73.69,12.0,2.0
2753,1020,0.0,5.0,40.89,-108.39,17.0,2.0
2754,1021,0.0,17.0,38.57,-84.51,19.0,2.0
2755,1022,0.0,44.0,40.29,-111.69,6.0,2.0
2756,1023,0.0,11.0,21.59,-158.29,15.0,1.0
2757,1024,0.0,49.0,38.39,-81.29,19.0,2.0
2758,1025,0.0,8.0,39.49,-75.69,11.0,2.0
2759,1026,0.0,0.0,65.29,-144.09,28.0,0.0
2760,1027,0.0,32.0,34.29,-105.69,14.0,2.0
2761,1028,0.0,17.0,38.89,-84.39,19.0,2.0
2762,1029,0.0,5.0,40.79,-107.49,17.0,2.0
2763,1030,0.0,44.0,39.99,-110.59,6.0,2.0
2764,1031,0.0,11.0,20.99,-156.99,15.0,1.0
2765,1032,0.0,49.0,37.89,-81.59,19.0,2.0
2766,1033,0.0,8.0,38.95,-75.57,11.0,2.0
2767,1034,0.0,0.0,60.79,-158.01,28.0,2.0
2768,1035,0.0,32.0,33.09,-104.99,14.0,2.0
2769,1036,0.0,17.0,38.59,-84.29,19.0,2.0
2770,1037,0.0,5.0,40.59,-107.29,17.0,2.0
2771,1038,0.0,44.0,39.89,-110.89,6.0,2.0
2772,1039,0.0,11.0,22.09,-159.59,15.0,1.0
2773,1040,0.0,49.0,37.49,-81.69,19.0,2.0
2774,1041,0.0,8.0,38.79,-75.63,11.0,2.0
2775,1042,0.0,0.0,66.29,-161.99,28.0,0.0
2776,1043,0.0,32.0,41.09,-73.49,12.0,2.0
2777,1044,0.0,5.0,40.89,-108.09,17.0,2.0
2778,1045,0.0,17.0,38.47,-84.49,19.0,2.0
2779,1046,0.0,44.0,40.49,-111.49,6.0,2.0
2780,1047,0.0,11.0,21.79,-158.49,15.0,1.0
2781,1048,0.0,49.0,38.49,-81.39,19.0,2.0
2782,1049,0.0,8.0,39.39,-75.59,11.0,2.0
2783,1050,0.0,0.0,65.49,-144.09,28.0,0.0
2784,1051,0.0,32.0,34.49,-105.99,14.0,2.0
2785,1052,0.0,17.0,38.69,-84.31,19.0,2.0
2786,1053,0.0,5.0,40.69,-107.69,17.0,2.0
2787,1054,0.0,44.0,39.85,-110.47,6.0,2.0
2788,1055,0.0,11.0,20.85,-156.49,15.0,1.0
2789,1056,0.0,49.0,37.69,-81.49,19.0,2.0
2790,1057,0.0,8.0,38.91,-75.55,11.0,2.0
2791,1058,0.0,0.0,60.91,-158.19,28.0,2.0
2792,1059,0.0,32.0,32.99,-104.49,14.0,2.0
2793,1060,0.0,17.0,38.47,-83.79,19.0,2.0
2794,1061,0.0,5.0,40.49,-106.99,17.0,2.0
2795,1062,0.0,44.0,39.59,-110.91,6.0,2.0
2796,1063,0.0,11.0,22.29,-159.69,15.0,1.0
2797,1064,0.0,49.0,37.59,-81.69,19.0,2.0
2798,1065,0.0,8.0,38.79,-75.61,11.0,2.0
2799,1066,0.0,0.0,66.59,-162.29,28.0,0.0
2800,1067,0.0,32.0,41.29,-73.69,12.0,2.0
2801,1068,0.0,5.0,40.89,-108.39,17.0,2.0
2802,1069,0.0,17.0,38.57,-84.51,19.0,2.0
2803,1070,0.0,44.0,40.29,-111.69,6.0,2.0
2804,1071,0.0,11.0,21.59,-158.29,15.0,1.0
2805,1072,0.0,49.0,38.39,-81.29,19.0,2.0
2806,1073,0.0,8.0,39.49,-75.69,11.0,2.0
2807,1074,0.0,0.0,65.29,-144.09,28.0,0.0
2808,1075,0.0,32.0,34.29,-105.69,14.0,2.0
2809,1076,0.0,17.0,38.89,-84.39,19.0,2.0
2810,1077,0.0,5.0,40.79,-107.49,17.0,2.0
2811,1078,0.0,44.0,39.99,-110.59,6.0,2.0
2812,1079,0.0,11.0,20.99,-156.99,15.0,1.0
2813,1080,0.0,49.0,37.89,-81.59,19.0,2.0
2814,1081,0.0,8.0,38.95,-75.57,11.0,2.0
2815,1082,0.0,0.0,60.79,-158.01,28.0,2.0
2816,1083,0.0,32.0,33.09,-104.99,14.0,2.0
2817,1084,0.0,17.0,38.59,-84.29,19.0,2.0
2818,1085,0.0,5.0,40.59,-107.29,17.0,2.0
2819,1086,0.0,44.0,39.89,-110.89,6.0,2.0
2820,1087,0.0,11.0,22.09,-159.59,15.0,1.0
2821,1088,0.0,49.0,37.49,-81.69,19.0,2.0
2822,1089,0.0,8.0,38.79,-75.63,11.0,2.0
2823,1090,0.0,0.0,66.29,-161.99,28.0,0.0
2824,1091,0.0,32.0,41.09,-73.49,12.0,2.0
2825,1092,0.0,5.0,40.89,-108.09,17.0,2.0
2826,1093,0.0,17.0,38.47,-84.49,19.0,2.0
2827,1094,0.0,44.0,40.49,-111.49,6.0,2.0
2828,1095,0.0,11.0,21.79,-158.49,15.0,1.0
2829,1096,0.0,49.0,38.49,-81.39,19.0,2.0
2830,1097,0.0,8.0,39.39,-75.59,11.0,2.0
2831,1098,0.0,0.0,65.49,-144.09,28.0,0.0
2832,1099,0.0,32.0,34.49,-105.99,14.0,2.0
2833,1100,0.0,17.0,38.69,-84.31,19.0,2.0
2834,1101,0.0,5.0,40.69,-107.69,17.0,2.0
2835,1102,0.0,44.0,39.85,-110.47,6.0,2.0
2836,1103,0.0,11.0,20.85,-156.49,15.0,1.0
2837,1104,0.0,49.0,37.69,-81.49,19.0,2.0
2838,1105,0.0,8.0,38.91,-75.55,11.0,2.0
2839,1106,0.0,0.0,60.91,-158.19,28.0,2.0
2840,1107,0.0,32.0,32.99,-104.49,14.0,2.0
2841,1108,0.0,17.0,38.47,-83.79,19.0,2.0
2842,1109,0.0,5.0,40.49,-106.99,17.0,2.0
2843,1110,0.0,44.0,39.59,-110.91,6.0,2.0
2844,1111,0.0,11.0,22.29,-159.69,15.0,1.0
2845,1112,0.0,49.0,37.59,-81.69,19.0,2.0
2846,1113,0.0,8.0,38.79,-75.61,11.0,2.0
2847,1114,0.0,0.0,66.59,-162.29,28.0,0.0
2848,1115,0.0,32.0,41.29,-73.69,12.0,2.0
2849,1116,0.0,5.0,40.89,-108.39,17.0,2.0
2850,1117,0.0,17.0,38.57,-84.51,19.0,2.0
2851,1118,0.0,44.0,40.29,-111.69,6.0,2.0
2852,1119,0.0,11.0,21.59,-158.29,15.0,1.0
2853,1120,0.0,49.0,38.39,-81.29,19.0,2.0
2854,1121,0.0,8.0,39.49,-75.69,11.0,2.0
2855,1122,0.0,0.0,65.29,-144.09,28.0,0.0
2856,1123,0.0,32.0,34.29,-105.69,14.0,2.0
2857,1124,0.0,17.0,38.89,-84.39,19.0,2.0
2858,1125,0.0,5.0,40.79,-107.49,17.0,2.0
2859,1126,0.0,44.0,39.99,-110.59,6.0,2.0
2860,1127,0.0,11.0,20.99,-156.99,15.0,1.0
2861,1128,0.0,49.0,37.89,-81.59,19.0,2.0
2862,1129,0.0,8.0,38.95,-75.57,11.0,2.0
2863,1130,0.0,0.0,60.79,-158.01,28.0,2.0
2864,1131,0.0,32.0,33.09,-104.99,14.0,2.0
2865,1132,0.0,17.0,38.59,-84.29,19.0,2.0
2866,1133,0.0,5.0,40.59,-107.29,17.0,2.0
2867,1134,0.0,44.0,39.89,-110.89,6.0,2.0
2868,1135,0.0,11.0,22.09,-159.59,15.0,1.0
2869,1136,0.0,49.0,37.49,-81.69,19.0,2.0
2870,1137,0.0,8.0,38.79,-75.63,11.0,2.0
2871,1138,0.0,0.0,66.29,-161.99,28.0,0.0
2872,1139,0.0,32.0,41.09,-73.49,12.0,2.0
2873,1140,0.0,5.0,40.89,-108.09,17.0,2.0
2874,1141,0.0,17.0,38.47,-84.49,19.0,2.0
2875,1142,0.0,44.0,40.49,-111.49,6.0,2.0
2876,1143,0.0,11.0,21.79,-158.49,15.0,1.0
2877,1144,0.0,49.0,38.49,-81.39,19.0,2.0
2878,1145,0.0,8.0,39.39,-75.59,11.0,2.0
2879,1146,0.0,0.0,65.49,-144.09,28.0,0.0
2880,1147,0.0,32.0,34.49,-105.99,14.0,2.0
2881,1148,0.0,17.0,38.69,-84.31,19.0,2.0
2882,1149,0.0,5.0,40.69,-107.69,17.0,2.0
2883,1150,0.0,44.0,39.85,-110.47,6.0,2.0
2884,1151,0.0,11.0,20.85,-156.49,15.0,1.0
2885,1152,0.0,49.0,37.69,-81.49,19.0,2.0
2886,1153,0.0,8.0,38.91,-75.55,11.0,2.0
2887,1154,0.0,0.0,60.91,-158.19,28.0,2.0
2888,1155,0.0,32.0,32.99,-104.49,14.0,2.0
2889,1156,0.0,17.0,38.47,-83.79,19.0,2.0
2890,1157,0.0,5.0,40.49,-106.99,17.0,2.0
2891,1158,0.0,44.0,39.59,-110.91,6.0,2.0
2892,1159,0.0,11.0,22.29,-159.69,15.0,1.0
2893,1160,0.0,49.0,37.59,-81.69,19.0,2.0
2894,1161,0.0,8.0,38.79,-75.61,11.0,2.0
2895,1162,0.0,0.0,66.59,-162.29,28.0,0.0
2896,1163,0.0,32.0,41.29,-73.69,12.0,2.0
2897,1164,0.0,5.0,40.89,-108.39,17.0,2.0
2898,1165,0.0,17.0,38.57,-84.51,19.0,2.0
2899,1166,0.0,44.0,40.29,-111.69,6.0,2.0
2900,1167,0.0,11.0,21.59,-158.29,15.0,1.0
2901,1168,0.0,49.0,38.39,-81.29,19.0,2.0
2902,1169,0.0,8.0,39.49,-75.69,11.0,2.0
2903,1170,0.0,0.0,65.29,-144.09,28.0,0.0
2904,1171,0.0,32.0,34.29,-105.69,14.0,2.0
2905,1172,0.0,17.0,38.89,-84.39,19.0,2.0
2906,1173,0.0,5.0,40.79,-107.49,17.0,2.0
2907,1174,0.0,44.0,39.99,-110.59,6.0,2.0
2908,1175,0.0,11.0,20.99,-156.99,15.0,1.0
2909,1176,0.0,49.0,37.89,-81.59,19.0,2.0
2910,1177,0.0,8.0,38.95,-75.57,11.0,2.0
2911,1178,0.0,0.0,60.79,-158.01,28.0,2.0
2912,1179,0.0,32.0,33.09,-104.99,14.0,2.0
2913,1180,0.0,17.0,38.59,-84.29,19.0,2.0
2914,1181,0.0,5.0,40.59,-107.29,17.0,2.0
2915,1182,0.0,44.0,39.89,-110.89,6.0,2.0
2916,1183,0.0,11.0,22.09,-159.59,15.0,1.0
2917,1184,0.0,49.0,37.49,-81.69,19.0,2.0
2918,1185,0.0,8.0,38.79,-75.63,11.0,2.0
2919,1186,0.0,0.0,66.29,-161.99,28.0,0.0
2920,1187,0.0,32.0,41.09,-73.49,12.0,2.0
2921,1188,0.0,5.0,40.89,-108.09,17.0,2.0
2922,1189,0.0,17.0,38.47,-84.49,19.0,2.0
2923,1190,0.0,44.0,40.49,-111.49,6.0,2.0
2924,1191,0.0,11.0,21.79,-158.49,15.0,1.0
2925,1192,0.0,49.0,38.49,-81.39,19.0,2.0
2926,1193,0.0,8.0,39.39,-75.59,11.0,2.0
2927,1194,0.0,0.0,65.49,-144.09,28.0,0.0
2928,1195,0.0,32.0,34.49,-105.99,14.0,2.0
2929,1196,0.0,17.0,38.69,-84.31,19.0,2.0
2930,1197,0.0,5.0,40.69,-107.69,17.0,2.0
2931,1198,0.0,44.0,39.85,-110.47,6.0,2.0
2932,1199,0.0,11.0,20.85,-156.49,15.0,1.0
2933,1200,0.0,49.0,37.69,-81.49,19.0,2.0
2934,1201,0.0,8.0,38.91,-75.55,11.0,2.0
2935,1202,0.0,0.0,60.91,-158.19,28.0,2.0
2936,1203,0.0,32.0,32.99,-104.49,14.0,2.0
2937,1204,0.0,17.0,38.47,-83.79,19.0,2.0
2938,1205,0.0,5.0,40.49,-106.99,17.0,2.0
2939,1206,0.0,44.0,39.59,-110.91,6.0,2.0
2940,1207,0.0,11.0,22.29,-159.69,15.0,1.0
2941,1208,0.0,49.0,37.59,-81.69,19.0,2.0
2942,1209,0.0,8.0,38.79,-75.61,11.0,2.0
2943,1210,0.0,0.0,66.59,-162.29,28.0,0.0
2944,1211,0.0,32.0,41.29,-73.69,12.0,2.0
2945,1212,0.0,5.0,40.89,-108.39,17.0,2.0
2946,1213,0.0,17.0,38.57,-84.51,19.0,2.0
2947,1214,0.0,44.0,40.29,-111.69,6.0,2.0
2948,1215,0.0,11.0,21.59,-158.29,15.0,1.0
2949,1216,0.0,49.0,38.39,-81.29,19.0,2.0
2950,1217,0.0,8.0,39.49,-75.69,11.0,2.0
2951,1218,0.0,0.0,65.29,-144.09,28.0,0.0
2952,1219,0.0,32.0,34.29,-105.69,14.0,2.0
2953,1220,0.0,17.0,38.89,-84.39,19.0,2.0
2954,1221,0.0,5.0,40.79,-107.49,17.0,2.0
2955,1222,0.0,44.0,39.99,-110.59,6.0,2.0
2956,1223,0.0,11.0,20.99,-156.99,15.0,1.0
2957,1224,0.0,49.0,37.89,-81.59,19.0,2.0
2958,1225,0.0,8.0,38.95,-75.57,11.0,2.0
2959,1226,0.0,0.0,60.79,-158.01,28.0,2.0
2960,1227,0.0,32.0,33.09,-104.99,14.0,2.0
2961,1228,0.0,17.0,38.59,-84.29,19.0,2.0
2962,1229,0.0,5.0,40.59,-107.29,17.0,2.0
2963,1230,0.0,44.0,39.89,-110.89,6.0,2.0
2964,1231,0.0,11.0,22.09,-159.59,15.0,1.0
2965,1232,0.0,49.0,37.49,-81.69,19.0,2.0
2966,1233,0.0,8.0,38.79,-75.63,11.0,2.0
2967,1234,0.0,0.0,66.29,-161.99,28.0,0.0
2968,1235,0.0,32.0,41.09,-73.49,12.0,2.0
2969,1236,0.0,5.0,40.89,-108.09,17.0,2.0
2970,1237,0.0,17.0,38.47,-84.49,19.0,2.0
2971,1238,0.0,44.0,40.49,-111.49,6.0,2.0
2972,1239,0.0,11.0,21.79,-158.49,15.0,1.0
2973,1240,0.0,49.0,38.49,-81.39,19.0,2.0
2974,1241,0.0,8.0,39.39,-75.59,11.0,2.0
2975,1242,0.0,0.0,65.49,-144.09,28.0,0.0
2976,1243,0.0,32.0,34.49,-105.99,14.0,2.0
2977,1244,0.0,17.0,38.69,-84.31,19.0,2.0
2978,1245,0.0,5.0,40.69,-107.69,17.0,2.0
2979,1246,0.0,44.0,39.85,-110.47,6.0,2.0
2980,1247,0.0,11.0,20.85,-156.49,15.0,1.0
2981,1248,0.0,49.0,37.69,-81.49,19.0,2.0
2982,1249,0.0,8.0,38.91,-75.55,11.0,2.0
2983,1250,0.0,0.0,60.91,-158.19,28.0,2.0
2984,1251,0.0,32.0,32.99,-104.49,14.0,2.0
2985,1252,0.0,17.0,38.47,-83.79,19.0,2.0
2986,1253,0.0,5.0,40.49,-106.99,17.0,2.0
2987,1254,0.0,44.0,39.59,-110.91,6.0,2.0
2988,1255,0.0,11.0,22.29,-159.69,15.0,1.0
2989,1256,0.0,49.0,37.59,-81.69,19.0,2.0
2990,1257,0.0,8.0,38.79,-75.61,11.0,2.0
2991,1258,0.0,0.0,66.59,-162.29,28.0,0.0
2992,1259,0.0,32.0,41.29,-73.69,12.0,2.0
2993,1260,0.0,5.0,40.89,-108.39,17.0,2.0
2994,1261,0.0,17.0,38.57,-84.51,19.0,2.0
2995,1262,0.0,44.0,40.29,-111.69,6.0,2.0
2996,1263,0.0,11.0,21.59,-158.29,15.0,1.0
2997,1264,0.0,49.0,38.39,-81.29,19.0,2.0
2998,1265,0.0,8.0,39.49,-75.69,11.0,2.0
2999,1266,0.0,0.0,65.29,-144.09,28.0,0.0
3000,1267,0.0,32.0,34.29,-105.69,14.0,2.0
3001,1268,0.0,17.0,38.89,-84.39,19.0,2.0
3002,1269,0.0,5.0,40.79,-107.49,17.0,2.0
3003,1270,0.0,44.0,39.99,-110.59,6.0,2.0
3004,1271,0.0,11.0,20.99,-156.99,15.0,1.0
3005,1272,0.0,49.0,37.89,-81.59,19.0,2.0
3006,1273,0.0,8.0,38.95,-75.57,11.0,2.0
3007,1274,0.0,0.0,60.79,-158.01,28.0,2.0
3008,1275,0.0,32.0,33.09,-104.99,14.0,2.0
3009,1276,0.0,17.0,38.59,-84.29,19.0,2.0
3010,1277,0.0,5.0,40.59,-107.29,17.0,2.0
3011,1278,0.0,44.0,39.89,-110.89,6.0,2.0
3012,1279,0.0,11.0,22.09,-159.59,15.0,1.0
3013,1280,0.0,49.0,37.49,-81.69,19.0,2.0
3014,1281,0.0,8.0,38.79,-75.63,11.0,2.0
3015,1282,0.0,0.0,66.29,-161.99,28.0,0.0
3016,1283,0.0,32.0,41.09,-73.49,12.0,2.0
3017,1284,0.0,5.0,40.89,-108.09,17.0,2.0
3018,1285,0.0,17.0,38.47,-84.49,19.0,2.0
3019,1286,0.0,44.0,40.49,-111.49,6.0,2.0
3020,1287,0.0,11.0,21.79,-158.49,15.0,1.0
3021,1288,0.0,49.0,38.49,-81.39,19.0,2.0
3022,1289,0.0,8.0,39.39,-75.59,11.0,2.0
3023,1290,0.0,0.0,65.49,-144.09,28.0,0.0
3024,1291,0.0,32.0,34.49,-105.99,14.0,2.0
3025,1292,0.0,17.0,38.69,-84.31,19.0,2.0
3026,1293,0.0,5.0,40.69,-107.69,17.0,2.0
3027,1294,0.0,44.0,39.85,-110.47,6.0,2.0
3028,1295,0.0,11.0,20.85,-156.49,15.0,1.0
3029,1296,0.0,49.0,37.69,-81.49,19.0,2.0
3030,1297,0.0,8.0,38.91,-75.55,11.0,2.0
3031,1298,0.0,0.0,60.91,-158.19,28.0,2.0
3032,1299,0.0,32.0,32.99,-104.49,14.0,2.0
3033,1300,0.0,17.0,38.47,-83.79,19.0,2.0
3034,1301,0.0,5.0,40.49,-106.99,17.0,2.0
3035,1302,0.0,44.0,39.59,-110.91,6.0,2.0
3036,1303,0.0,11.0,22.29,-159.69,15.0,1.0
3037,1304,0.0,49.0,37.59,-81.69,19.0,2.0
3038,1305,0.0,8.0,38.79,-75.61,11.0,2.0
3039,1306,0.0,0.0,66.59,-162.29,28.0,0.0
3040,1307,0.0,32.0,41.29,-73.69,12.0,2.0
3041,1308,0.0,5.0,40.89,-108.39,17.0,2.0
3042,1309,0.0,17.0,38.57,-84.51,19.0,2.0
3043,1310,0.0,44.0,40.29,-111.69,6.0,2.0
3044,1311,0.0,11.0,21.59,-158.29,15.0,1.0
3045,1312,0.0,49.0,38.39,-81.29,19.0,2.0
3046,1313,0.0,8.0,39.49,-75.69,11.0,2.0
3047,1314,0.0,0.0,65.29,-144.09,28.0,0.0
3048,1315,0.0,32.0,34.29,-105.69,14.0,2.0
3049,1316,0.0,17.0,38.89,-84.39,19.0,2.0
3050,1317,0.0,5.0,40.79,-107.49,17.0,2.0
3051,1318,0.0,44.0,39.99,-110.59,6.0,2.0
3052,1319,0.0,11.0,20.99,-156.99,15.0,1.0
3053,1320,0.0,49.0,37.89,-81.59,19.0,2.0
3054,1321,0.0,8.0,38.95,-75.57,11.0,2.0
3055,1322,0.0,0.0,60.79,-158.01,28.0,2.0
3056,1323,0.0,32.0,33.09,-104.99,14.0,2.0
3057,1324,0.0,17.0,38.59,-84.29,19.0,2.0
3058,1325,0.0,5.0,40.59,-107.29,17.0,2.0
3059,1326,0.0,44.0,39.89,-110.89,6.0,2.0
3060,1327,0.0,11.0,22.09,-159.59,15.0,1.0
3061,1328,0.0,49.0,37.49,-81.69,19.0,2.0
3062,1329,0.0,8.0,38.79,-75.63,11.0,2.0
3063,1330,0.0,0.0,66.29,-161.99,28.0,0.0
3064,1331,0.0,32.0,41.09,-73.49,12.0,2.0
3065,1332,0.0,5.0,40.89,-108.09,17.0,2.0
3066,1333,0.0,17.0,38.47,-84.49,19.0,2.0
3067,1334,0.0,44.0,40.49,-111.49,6.0,2.0
3068,1335,0.0,11.0,21.79,-158.49,15.0,1.0
3069,1336,0.0,49.0,38.49,-81.39,19.0,2.0
3070,1337,0.0,8.0,39.39,-75.59,11.0,2.0
3071,1338,0.0,0.0,65.49,-144.09,28.0,0.0
3072,1339,0.0,32.0,34.49,-105.99,14.0,2.0
3073,1340,0.0,17.0,38.69,-84.31,19.0,2.0
3074,1341,0.0,5.0,40.69,-107.69,17.0,2.0
3075,1342,0.0,44.0,39.85,-110.47,6.0,2.0
3076,1343,0.0,11.0,20.85,-156.49,15.0,1.0
3077,1344,0.0,49.0,37.69,-81.49,19.0,2.0
3078,1345,0.0,8.0,38.91,-75.55,11.0,2.0
3079,1346,0.0,0.0,60.91,-158.19,28.0,2.0
3080,1347,0.0,32.0,32.99,-104.49,14.0,2.0
3081,1348,0.0,17.0,38.47,-83.79,19.0,2.0
3082,1349,0.0,5.0,40.49,-106.99,17.0,2.0
3083,1350,0.0,44.0,39.59,-110.91,6.0,2.0
3084,1351,0.0,11.0,22.29,-159.69,15.0,1.0
3085,1352,0.0,49.0,37.59,-81.69,19.0,2.0
3086,1353,0.0,8.0,38.79,-75.61,11.0,2.0
3087,1354,0.0,0.0,66.59,-162.29,28.0,0.0
3088,1355,0.0,32.0,41.29,-73.69,12.0,2.0
3089,1356,0.0,5.0,40.89,-108.39,17.0,2.0
3090,1357,0.0,17.0,38.57,-84.51,19.0,2.0
3091,1358,0.0,44.0,40.29,-111.69,6.0,2.0
3092,1359,0.0,11.0,21.59,-158.29,15.0,1.0
3093,1360,0.0,49.0,38.39,-81.29,19.0,2.0
3094,1361,0.0,8.0,39.49,-75.69,11.0,2.0
3095,1362,0.0,0.0,65.29,-144.09,28.0,0.0
3096,1363,0.0,32.0,34.29,-105.69,14.0,2.0
3097,1364,0.0,17.0,38.89,-84.39,19.0,2.0
3098,1365,0.0,5.0,40.79,-107.49,17.0,2.0
3099,1366,0.0,44.0,39.99,-110.59,6.0,2.0
3100,1367,0.0,11.0,20.99,-156.99,15.0,1.0
3101,1368,0.0,49.0,37.89,-81.59,19.0,2.0
3102,1369,0.0,8.0,38.95,-75.57,11.0,2.0
3103,1370,0.0,0.0,60.79,-158.01,28.0,2.0
3104,1371,0.0,32.0,33.09,-104.99,14.0,2.0
3105,1372,0.0,17.0,38.59,-84.29,19.0,2.0
3106,1373,0.0,5.0,40.59,-107.29,17.0,2.0
3107,1374,0.0,44.0,39.89,-110.89,6.0,2.0
3108,1375,0.0,11.0,22.09,-159.59,15.0,1.0
3109,1376,0.0,49.0,37.49,-81.69,19.0,2.0
3110,1377,0.0,8.0,38.79,-75.63,11.0,2.0
3111,1378,0.0,0.0,66.29,-161.99,28.0,0.0
3112,1379,0.0,32.0,41.09,-73.49,12.0,2.0
3113,1380,0.0,5.0,40.89,-108.09,17.0,2.0
3114,1381,0.0,17.0,38.47,-84.49,19.0,2.0
3115,1382,0.0,,,,,
3116,1383,0.0,,,,,
3117,1384,0.0,,,,,
3118,1385,0.0,44.0,39.31,-112.51,6.0,2.0
3119,1386,0.0,17.0,37.56,-87.21,19.0,2.0
3120,1387,0.0,32.0,36.59,-105.51,14.0,2.0
3121,1388,0.0,0.0,66.19,-152.35,28.0,0.0
3122,1389,0.0,49.0,38.55,-80.11,19.0,2.0
3123,1390,0.0,8.0,38.25,-75.39,11.0,2.0
3124,1391,0.0,16.0,38.41,-97.31,26.0,2.0
3125,1392,0.0,32.0,43.29,-75.19,12.0,2.0
3126,1393,0.0,44.0,40.45,-112.81,6.0,2.0
3127,1394,0.0,11.0,22.51,-159.91,15.0,1.0
3128,1395,0.0,5.0,37.91,-102.59,17.0,2.0
3129,1396,0.0,32.0,35.67,-107.41,14.0,2.0
3130,1397,0.0,0.0,64.51,-143.91,28.0,0.0
3131,1398,0.0,49.0,39.49,-80.25,19.0,2.0
3132,1399,0.0,16.0,39.85,-98.29,26.0,2.0
3133,1400,0.0,44.0,38.59,-111.45,6.0,2.0
3134,1401,0.0,32.0,42.51,-78.29,12.0,2.0
3135,1402,0.0,17.0,36.21,-83.59,19.0,2.0
3136,1403,0.0,0.0,67.85,-154.29,28.0,0.0
3137,1404,0.0,32.0,33.35,-104.81,14.0,2.0
3138,1405,0.0,5.0,39.13,-108.45,17.0,2.0
3139,1406,0.0,44.0,40.91,-112.59,6.0,2.0
3140,1407,0.0,8.0,39.48,-75.51,11.0,2.0
3141,1408,0.0,49.0,38.69,-80.35,19.0,2.0
3142,1409,0.0,32.0,43.85,-74.59,12.0,2.0
3143,1410,0.0,16.0,37.29,-100.21,26.0,2.0
3144,1411,0.0,0.0,65.49,-141.75,28.0,0.0
3145,1412,0.0,44.0,39.59,-112.11,6.0,2.0
3146,1413,0.0,11.0,22.79,-159.13,15.0,1.0
3147,1414,0.0,32.0,36.29,-105.91,14.0,2.0
3148,1415,0.0,17.0,37.41,-85.59,19.0,2.0
3149,1416,0.0,5.0,38.07,-102.85,17.0,2.0
3150,1417,0.0,32.0,42.91,-77.49,12.0,2.0
3151,1418,0.0,0.0,64.29,-155.29,28.0,0.0
3152,1419,0.0,44.0,40.21,-112.85,6.0,2.0
3153,1420,0.0,49.0,39.85,-80.19,19.0,2.0
3154,1421,0.0,16.0,38.59,-98.59,26.0,2.0
3155,1422,0.0,32.0,35.95,-107.19,14.0,2.0
3156,1423,0.0,8.0,38.85,-75.39,11.0,2.0
3157,1424,0.0,17.0,37.01,-84.21,19.0,2.0
3158,1425,0.0,0.0,66.59,-153.49,28.0,0.0
3159,1426,0.0,16.0,37.49,-96.19,26.0,2.0
3160,1427,0.0,5.0,37.93,-108.49,17.0,2.0
3161,1428,0.0,0.0,66.45,-153.35,28.0,0.0
3162,1429,0.0,11.0,21.33,-156.85,15.0,1.0
3163,1430,0.0,17.0,38.44,-85.85,19.0,2.0
3164,1431,0.0,32.0,43.19,-78.45,12.0,2.0
3165,1432,0.0,8.0,39.29,-75.67,11.0,2.0
3166,1433,0.0,44.0,41.67,-112.29,6.0,2.0
3167,1434,0.0,16.0,38.07,-98.75,26.0,2.0
3168,1435,0.0,17.0,37.29,-87.29,19.0,2.0
3169,1436,0.0,32.0,42.51,-77.67,12.0,2.0
3170,1437,0.0,5.0,40.75,-108.21,17.0,2.0
