,Unnamed: 0,state_code,lat,lon,bird,lat_zone,real_identifier
1029,1029,32.0,45.29,-80.89,12.0,2.0,0
1030,1030,44.0,42.99,-116.39,6.0,2.0,0
1031,1031,11.0,20.79,-155.79,15.0,1.0,0
1032,1032,8.0,40.49,-75.99,11.0,2.0,0
1033,1033,5.0,40.29,-105.29,17.0,2.0,0
1034,1034,0.0,68.29,-162.79,28.0,0.0,0
1035,1035,32.0,37.89,-107.39,14.0,2.0,0
1036,1036,17.0,39.79,-86.19,19.0,2.0,0
1037,1037,49.0,42.39,-81.49,19.0,2.0,0
1038,1038,16.0,41.89,-100.09,26.0,2.0,0
1039,1039,32.0,45.99,-81.59,12.0,2.0,0
1040,1040,44.0,43.69,-116.99,6.0,2.0,0
1041,1041,11.0,21.29,-156.09,15.0,1.0,0
1042,1042,8.0,40.99,-76.39,11.0,2.0,0
1043,1043,5.0,40.79,-105.89,17.0,2.0,0
1044,1044,0.0,69.09,-163.49,28.0,0.0,0
1045,1045,32.0,38.59,-107.99,14.0,2.0,0
1046,1046,17.0,40.29,-86.79,19.0,2.0,0
1047,1047,49.0,42.99,-82.09,19.0,2.0,0
1048,1048,16.0,42.59,-100.99,26.0,2.0,0
1049,1049,32.0,46.69,-82.29,12.0,2.0,0
1050,1050,44.0,44.39,-117.69,6.0,2.0,0
1051,1051,11.0,21.89,-156.59,15.0,1.0,0
1052,1052,8.0,41.49,-76.99,11.0,2.0,0
1053,1053,5.0,41.49,-106.59,17.0,2.0,0
1054,1054,0.0,69.79,-164.29,28.0,0.0,0
1055,1055,32.0,39.29,-108.79,14.0,2.0,0
1056,1056,17.0,40.99,-87.49,19.0,2.0,0
1057,1057,49.0,43.79,-82.79,19.0,2.0,0
1058,1058,16.0,43.39,-102.09,26.0,2.0,0
1059,1059,32.0,47.49,-83.09,12.0,2.0,0
1060,1060,44.0,45.19,-118.49,6.0,2.0,0
1061,1061,11.0,22.59,-157.29,15.0,1.0,0
1062,1062,8.0,42.09,-77.79,11.0,2.0,0
1063,1063,5.0,42.19,-107.39,17.0,2.0,0
1064,1064,0.0,70.59,-165.19,28.0,0.0,0
1065,1065,32.0,40.09,-109.59,14.0,2.0,0
1066,1066,17.0,41.89,-88.29,19.0,2.0,0
1067,1067,49.0,44.69,-83.69,19.0,2.0,0
1068,1068,16.0,44.29,-102.99,26.0,2.0,0
1069,1069,32.0,48.39,-84.09,12.0,2.0,0
1070,1070,44.0,46.09,-119.39,6.0,2.0,0
1071,1071,11.0,23.39,-158.09,15.0,1.0,0
1072,1072,8.0,42.89,-78.69,11.0,2.0,0
1073,1073,5.0,42.99,-108.29,17.0,2.0,0
1074,1074,0.0,71.49,-166.19,28.0,0.0,0
1075,1075,32.0,41.09,-110.49,14.0,2.0,0
1076,1076,17.0,42.79,-89.19,19.0,2.0,0
1077,1077,49.0,45.69,-84.79,19.0,2.0,0
1078,1078,16.0,45.29,-104.19,26.0,2.0,0
1079,1079,32.0,49.49,-85.29,12.0,2.0,0
1080,1080,44.0,47.09,-120.49,6.0,2.0,0
1081,1081,11.0,24.29,-159.09,15.0,1.0,0
1082,1082,8.0,43.89,-79.89,11.0,2.0,0
1083,1083,5.0,44.09,-109.39,17.0,2.0,0
1084,1084,0.0,72.59,-167.39,28.0,0.0,0
1085,1085,32.0,42.29,-111.59,14.0,2.0,0
1086,1086,17.0,43.89,-90.29,19.0,2.0,0
1087,1087,49.0,46.99,-86.09,19.0,2.0,0
1088,1088,16.0,46.59,-105.59,26.0,2.0,0
1089,1089,32.0,50.79,-86.79,12.0,2.0,0
1090,1090,44.0,48.39,-121.89,6.0,2.0,0
1091,1091,11.0,25.39,-160.29,15.0,1.0,0
1092,1092,8.0,45.09,-80.99,11.0,2.0,0
1093,1093,5.0,45.39,-110.79,17.0,2.0,0
1094,1094,0.0,74.09,-168.99,28.0,0.0,0
1095,1095,32.0,43.79,-112.99,14.0,2.0,0
1096,1096,17.0,45.19,-91.59,19.0,2.0,0
1097,1097,49.0,48.49,-87.39,19.0,2.0,0
1098,1098,16.0,47.99,-107.19,26.0,2.0,0
1099,1099,32.0,52.49,-88.49,12.0,2.0,0
1100,1100,44.0,50.09,-123.59,6.0,2.0,0
1101,1101,11.0,26.79,-161.79,15.0,1.0,0
1102,1102,8.0,46.59,-82.49,11.0,2.0,0
1103,1103,5.0,46.99,-112.29,17.0,2.0,0
1104,1104,0.0,75.99,-170.99,28.0,0.0,0
1105,1105,32.0,45.39,-114.59,14.0,2.0,0
1106,1106,17.0,46.79,-93.09,19.0,2.0,0
1107,1107,49.0,50.29,-88.99,19.0,2.0,0
1108,1108,16.0,49.79,-108.99,26.0,2.0,0
1109,1109,32.0,54.39,-90.09,12.0,2.0,0
1110,1110,44.0,52.09,-125.29,6.0,2.0,0
1111,1111,11.0,28.49,-163.49,15.0,1.0,0
1112,1112,8.0,48.29,-83.99,11.0,2.0,0
1113,1113,5.0,48.79,-113.99,17.0,2.0,0
1114,1114,0.0,78.09,-173.09,28.0,0.0,0
1115,1115,32.0,47.19,-116.39,14.0,2.0,0
1116,1116,17.0,48.49,-94.59,19.0,2.0,0
1117,1117,49.0,51.99,-90.99,19.0,2.0,0
1118,1118,16.0,51.79,-111.09,26.0,2.0,0
1119,1119,32.0,56.39,-91.99,12.0,2.0,0
1120,1120,44.0,54.39,-127.09,6.0,2.0,0
1121,1121,11.0,30.49,-165.19,15.0,1.0,0
1122,1122,8.0,50.09,-85.49,11.0,2.0,0
1123,1123,5.0,50.79,-115.79,17.0,2.0,0
1124,1124,0.0,80.49,-175.09,28.0,0.0,0
1125,1125,32.0,49.09,-118.29,14.0,2.0,0
1126,1126,17.0,50.49,-96.29,19.0,2.0,0
1127,1127,49.0,53.99,-92.99,19.0,2.0,0
1128,1128,16.0,53.99,-112.99,26.0,2.0,0
1129,1129,32.0,58.79,-94.09,12.0,2.0,0
1130,1130,44.0,56.99,-129.19,6.0,2.0,0
1131,1131,11.0,32.99,-166.99,15.0,1.0,0
1132,1132,8.0,52.09,-87.29,11.0,2.0,0
1133,1133,5.0,52.99,-117.59,17.0,2.0,0
1134,1134,0.0,83.29,-177.09,28.0,0.0,0
1135,1135,32.0,51.29,-120.29,14.0,2.0,0
1136,1136,17.0,52.79,-98.19,19.0,2.0,0
1137,1137,49.0,56.29,-95.19,19.0,2.0,0
1138,1138,16.0,56.29,-115.19,26.0,2.0,0
1139,1139,32.0,61.59,-96.29,12.0,2.0,0
1140,1140,44.0,60.29,-131.49,6.0,2.0,0
1141,1141,11.0,35.99,-169.09,15.0,1.0,0
1142,1142,8.0,54.49,-89.69,11.0,2.0,0
1143,1143,5.0,55.49,-119.49,17.0,2.0,0
1144,1144,0.0,86.99,-179.09,28.0,0.0,0
1145,1145,32.0,53.99,-122.99,14.0,2.0,0
1146,1146,17.0,55.29,-100.29,19.0,2.0,0
1147,1147,49.0,59.19,-97.29,19.0,2.0,0
1148,1148,16.0,59.99,-117.29,26.0,2.0,0
1149,1149,32.0,64.99,-98.99,12.0,2.0,0
1150,1150,44.0,62.99,-134.29,6.0,2.0,0
1151,1151,11.0,39.99,-170.99,15.0,1.0,0
1152,1152,8.0,57.29,-91.49,11.0,2.0,0
1153,1153,5.0,58.49,-121.49,17.0,2.0,0
1154,1154,0.0,91.09,-181.09,28.0,0.0,0
1155,1155,32.0,56.99,-125.99,14.0,2.0,0
1156,1156,17.0,58.19,-102.99,19.0,2.0,0
1157,1157,49.0,62.49,-99.99,19.0,2.0,0
1158,1158,16.0,63.99,-119.99,26.0,2.0,0
1159,1159,32.0,68.99,-101.99,12.0,2.0,0
1160,1160,44.0,65.99,-137.09,6.0,2.0,0
1161,1161,11.0,43.99,-172.99,15.0,1.0,0
1162,1162,8.0,60.49,-93.69,11.0,2.0,0
1163,1163,5.0,62.09,-123.69,17.0,2.0,0
1164,1164,0.0,96.09,-183.09,28.0,0.0,0
1165,1165,32.0,60.49,-129.09,14.0,2.0,0
1166,1166,17.0,61.49,-105.49,19.0,2.0,0
1167,1167,49.0,65.99,-103.29,19.0,2.0,0
1168,1168,16.0,67.99,-122.99,26.0,2.0,0
1169,1169,32.0,73.49,-105.29,12.0,2.0,0
1170,1170,44.0,70.49,-140.49,6.0,2.0,0
1171,1171,11.0,48.99,-175.09,15.0,1.0,0
1172,1172,8.0,63.99,-96.29,11.0,2.0,0
1173,1173,5.0,65.49,-126.29,17.0,2.0,0
1174,1174,0.0,100.09,-185.09,28.0,0.0,0
1175,1175,32.0,63.99,-131.99,14.0,2.0,0
1176,1176,17.0,65.19,-107.99,19.0,2.0,0
1177,1177,49.0,69.99,-105.99,19.0,2.0,0
1178,1178,16.0,72.99,-125.99,26.0,2.0,0
1179,1179,32.0,78.99,-108.99,12.0,2.0,0
1180,1180,44.0,75.99,-143.99,6.0,2.0,0
1181,1181,11.0,54.99,-177.09,15.0,1.0,0
1182,1182,8.0,67.49,-98.69,11.0,2.0,0
1183,1183,5.0,69.49,-128.69,17.0,2.0,0
1184,1184,0.0,103.09,-187.09,28.0,0.0,0
1185,1185,32.0,67.49,-134.99,14.0,2.0,0
1186,1186,17.0,69.49,-110.99,19.0,2.0,0
1187,1187,49.0,74.49,-109.99,19.0,2.0,0
1188,1188,16.0,77.99,-128.99,26.0,2.0,0
1189,1189,32.0,84.49,-112.99,12.0,2.0,0
1190,1190,44.0,81.99,-147.99,6.0,2.0,0
1191,1191,11.0,61.99,-179.09,15.0,1.0,0
1192,1192,8.0,71.99,-100.99,11.0,2.0,0
1193,1193,5.0,74.09,-131.09,17.0,2.0,0
1194,1194,0.0,105.09,-189.09,28.0,0.0,0
1195,1195,32.0,71.99,-138.09,14.0,2.0,0
1196,1196,17.0,74.19,-113.99,19.0,2.0,0
1197,1197,49.0,80.09,-113.99,19.0,2.0,0
1198,1198,16.0,83.99,-131.99,26.0,2.0,0
1199,1199,32.0,90.49,-116.99,12.0,2.0,0
1200,1200,44.0,88.49,-152.09,6.0,2.0,0
1201,1201,11.0,69.99,-181.09,15.0,1.0,0
1202,1202,8.0,76.49,-104.49,11.0,2.0,0
1203,1203,5.0,79.09,-133.49,17.0,2.0,0
1204,1204,0.0,106.09,-191.09,28.0,0.0,0
1205,1205,32.0,76.49,-141.49,14.0,2.0,0
1206,1206,17.0,79.99,-116.99,19.0,2.0,0
1207,1207,49.0,86.09,-116.99,19.0,2.0,0
1208,1208,16.0,90.49,-134.99,26.0,2.0,0
1209,1209,32.0,96.99,-120.99,12.0,2.0,0
1210,1210,44.0,95.99,-157.49,6.0,2.0,0
1211,1211,11.0,78.09,-183.09,15.0,1.0,0
1212,1212,8.0,81.99,-107.99,11.0,2.0,0
1213,1213,5.0,84.49,-135.99,17.0,2.0,0
1214,1214,0.0,107.09,-193.09,28.0,0.0,0
1215,1215,32.0,81.99,-145.09,14.0,2.0,0
1216,1216,17.0,86.09,-119.99,19.0,2.0,0
1217,1217,49.0,93.49,-121.09,19.0,2.0,0
1218,1218,16.0,98.09,-137.99,26.0,2.0,0
1219,1219,32.0,103.99,-125.09,12.0,2.0,0
1220,1220,44.0,103.49,-162.99,6.0,2.0,0
1221,1221,11.0,87.09,-185.09,15.0,1.0,0
1222,1222,8.0,87.99,-111.99,11.0,2.0,0
1223,1223,5.0,90.99,-138.99,17.0,2.0,0
1224,1224,0.0,108.09,-195.09,28.0,0.0,0
1225,1225,32.0,88.49,-149.99,14.0,2.0,0
1226,1226,17.0,94.09,-122.99,19.0,2.0,0
1227,1227,49.0,101.99,-125.99,19.0,2.0,0
1228,1228,16.0,106.09,-140.99,26.0,2.0,0
1229,1229,32.0,112.99,-129.99,12.0,2.0,0
1230,1230,44.0,112.99,-168.99,6.0,2.0,0
1231,1231,11.0,96.09,-187.09,15.0,1.0,0
1232,1232,8.0,95.99,-115.99,11.0,2.0,0
1233,1233,5.0,99.99,-141.99,17.0,2.0,0
1234,1234,0.0,109.09,-197.09,28.0,0.0,0
1235,1235,32.0,96.49,-154.99,14.0,2.0,0
1236,1236,17.0,103.49,-125.99,19.0,2.0,0
1237,1237,49.0,112.49,-129.99,19.0,2.0,0
1238,1238,16.0,117.09,-143.99,26.0,2.0,0
1239,1239,32.0,123.99,-133.99,12.0,2.0,0
1240,1240,44.0,123.99,-172.99,6.0,2.0,0
1241,1241,11.0,105.09,-189.09,15.0,1.0,0
1242,1242,8.0,104.99,-119.99,11.0,2.0,0
1243,1243,5.0,110.09,-144.99,17.0,2.0,0
1244,1244,0.0,110.09,-199.09,28.0,0.0,0
1245,1245,32.0,107.49,-160.99,14.0,2.0,0
1246,1246,17.0,114.99,-129.99,19.0,2.0,0
1247,1247,49.0,124.99,-134.99,19.0,2.0,0
1248,1248,16.0,129.09,-147.99,26.0,2.0,0
1249,1249,32.0,135.99,-138.99,12.0,2.0,0
1250,1250,44.0,135.99,-175.99,6.0,2.0,0
1251,1251,11.0,114.09,-191.09,15.0,1.0,0
1252,1252,8.0,114.99,-123.99,11.0,2.0,0
1253,1253,5.0,121.09,-147.99,17.0,2.0,0
1254,1254,0.0,111.09,-201.09,28.0,0.0,0
1255,1255,32.0,119.49,-166.99,14.0,2.0,0
1256,1256,17.0,127.99,-132.99,19.0,2.0,0
1257,1257,49.0,138.99,-138.99,19.0,2.0,0
1258,1258,16.0,143.09,-151.99,26.0,2.0,0
1259,1259,32.0,149.99,-142.99,12.0,2.0,0
1260,1260,44.0,149.99,-179.09,6.0,2.0,0
1261,1261,11.0,123.09,-193.09,15.0,1.0,0
1262,1262,8.0,125.99,-126.99,11.0,2.0,0
1263,1263,5.0,133.09,-150.99,17.0,2.0,0
1264,1264,0.0,112.09,-203.09,28.0,0.0,0
1265,1265,32.0,132.49,-173.09,14.0,2.0,0
1266,1266,17.0,142.09,-136.99,19.0,2.0,0
1267,1267,49.0,153.99,-141.09,19.0,2.0,0
1268,1268,16.0,158.09,-155.09,26.0,2.0,0
1269,1269,32.0,164.99,-146.09,12.0,2.0,0
1270,1270,44.0,164.99,-181.99,6.0,2.0,0
1271,1271,11.0,132.09,-195.09,15.0,1.0,0
1272,1272,8.0,137.99,-129.99,11.0,2.0,0
1273,1273,5.0,146.09,-153.99,17.0,2.0,0
1274,1274,0.0,113.09,-205.09,28.0,0.0,0
1275,1275,32.0,146.49,-179.99,14.0,2.0,0
1276,1276,17.0,157.09,-139.99,19.0,2.0,0
1277,1277,49.0,169.99,-143.99,19.0,2.0,0
1278,1278,16.0,174.09,-158.09,26.0,2.0,0
1279,1279,32.0,180.99,-149.99,12.0,2.0,0
1280,1280,44.0,180.99,-184.99,6.0,2.0,0
1281,1281,11.0,141.09,-197.09,15.0,1.0,0
1282,1282,8.0,150.09,-132.99,11.0,2.0,0
1283,1283,5.0,160.09,-156.99,17.0,2.0,0
1284,1284,0.0,114.09,-207.09,28.0,0.0,0
1285,1285,32.0,161.49,-187.09,14.0,2.0,0
1286,1286,17.0,173.09,-142.99,19.0,2.0,0
1287,1287,49.0,186.09,-146.99,19.0,2.0,0
1288,1288,16.0,191.09,-160.99,26.0,2.0,0
1289,1289,32.0,197.99,-152.99,12.0,2.0,0
1290,1290,44.0,197.99,-189.09,6.0,2.0,0
1291,1291,11.0,150.09,-199.09,15.0,1.0,0
1292,1292,8.0,163.09,-135.99,11.0,2.0,0
1293,1293,5.0,175.09,-159.99,17.0,2.0,0
1294,1294,0.0,115.09,-209.09,28.0,0.0,0
1295,1295,32.0,177.49,-195.09,14.0,2.0,0
1296,1296,17.0,190.09,-145.99,19.0,2.0,0
1297,1297,49.0,203.09,-149.99,19.0,2.0,0
1298,1298,16.0,208.09,-163.09,26.0,2.0,0
1299,1299,32.0,215.99,-155.09,12.0,2.0,0
1300,1300,44.0,215.99,-192.09,6.0,2.0,0
1301,1301,11.0,159.09,-201.09,15.0,1.0,0
1302,1302,8.0,176.09,-138.99,11.0,2.0,0
1303,1303,5.0,190.09,-162.99,17.0,2.0,0
1304,1304,0.0,116.09,-211.09,28.0,0.0,0
1305,1305,32.0,194.49,-203.09,14.0,2.0,0
1306,1306,17.0,208.09,-148.99,19.0,2.0,0
1307,1307,49.0,221.09,-152.99,19.0,2.0,0
1308,1308,16.0,226.09,-165.09,26.0,2.0,0
1309,1309,32.0,234.99,-157.09,12.0,2.0,0
1310,1310,44.0,234.99,-194.99,6.0,2.0,0
1311,1311,11.0,168.09,-203.09,15.0,1.0,0
1312,1312,8.0,189.09,-140.99,11.0,2.0,0
1313,1313,5.0,205.09,-164.99,17.0,2.0,0
1314,1314,0.0,117.09,-213.09,28.0,0.0,0
1315,1315,32.0,212.49,-211.09,14.0,2.0,0
1316,1316,17.0,227.09,-151.09,19.0,2.0,0
1317,1317,49.0,240.09,-155.09,19.0,2.0,0
1318,1318,16.0,245.09,-167.09,26.0,2.0,0
1319,1319,32.0,254.99,-159.09,12.0,2.0,0
1320,1320,44.0,255.09,-197.09,6.0,2.0,0
1321,1321,11.0,177.09,-205.09,15.0,1.0,0
1322,1322,8.0,202.09,-142.99,11.0,2.0,0
1323,1323,5.0,220.09,-166.99,17.0,2.0,0
1324,1324,0.0,118.09,-215.09,28.0,0.0,0
1325,1325,32.0,231.49,-219.09,14.0,2.0,0
1326,1326,17.0,247.09,-153.09,19.0,2.0,0
1327,1327,49.0,260.09,-157.09,19.0,2.0,0
1328,1328,16.0,265.09,-169.09,26.0,2.0,0
1329,1329,32.0,275.09,-161.09,12.0,2.0,0
1330,1330,44.0,276.09,-200.09,6.0,2.0,0
1331,1331,11.0,186.09,-207.09,15.0,1.0,0
1332,1332,8.0,215.09,-144.99,11.0,2.0,0
1333,1333,5.0,235.09,-168.99,17.0,2.0,0
1334,1334,0.0,119.09,-217.09,28.0,0.0,0
1335,1335,32.0,251.49,-227.09,14.0,2.0,0
1336,1336,17.0,268.09,-155.09,19.0,2.0,0
1337,1337,49.0,281.09,-159.09,19.0,2.0,0
1338,1338,16.0,286.09,-171.09,26.0,2.0,0
1339,1339,32.0,297.09,-163.09,12.0,2.0,0
1340,1340,44.0,298.09,-203.09,6.0,2.0,0
1341,1341,11.0,195.09,-209.09,15.0,1.0,0
1342,1342,8.0,228.09,-146.99,11.0,2.0,0
1343,1343,5.0,250.09,-170.99,17.0,2.0,0
1344,1344,0.0,120.09,-219.09,28.0,0.0,0
1345,1345,32.0,272.49,-235.09,14.0,2.0,0
1346,1346,17.0,290.09,-157.09,19.0,2.0,0
1347,1347,49.0,303.09,-161.09,19.0,2.0,0
1348,1348,16.0,308.09,-173.09,26.0,2.0,0
1349,1349,32.0,320.09,-165.09,12.0,2.0,0
1350,1350,44.0,321.09,-206.09,6.0,2.0,0
1351,1351,11.0,204.09,-211.09,15.0,1.0,0
1352,1352,8.0,241.09,-148.99,11.0,2.0,0
1353,1353,5.0,265.09,-172.99,17.0,2.0,0
1354,1354,0.0,121.09,-221.09,28.0,0.0,0
1355,1355,32.0,294.49,-243.09,14.0,2.0,0
1356,1356,17.0,313.09,-159.09,19.0,2.0,0
1357,1357,49.0,326.09,-163.09,19.0,2.0,0
1358,1358,16.0,332.09,-175.09,26.0,2.0,0
1359,1359,32.0,344.09,-167.09,12.0,2.0,0
1360,1360,44.0,345.09,-209.09,6.0,2.0,0
1361,1361,11.0,213.09,-213.09,15.0,1.0,0
1362,1362,8.0,254.09,-150.99,11.0,2.0,0
1363,1363,5.0,280.09,-174.99,17.0,2.0,0
1364,1364,0.0,122.09,-223.09,28.0,0.0,0
1365,1365,32.0,317.49,-251.09,14.0,2.0,0
1366,1366,17.0,337.09,-161.09,19.0,2.0,0
1367,1367,49.0,351.09,-165.09,19.0,2.0,0
1368,1368,16.0,357.09,-177.09,26.0,2.0,0
1369,1369,32.0,369.09,-169.09,12.0,2.0,0
1370,1370,44.0,371.09,-212.09,6.0,2.0,0
1371,1371,11.0,222.09,-215.09,15.0,1.0,0
1372,1372,8.0,267.09,-152.99,11.0,2.0,0
1373,1373,5.0,295.09,-176.99,17.0,2.0,0
1374,1374,0.0,123.09,-225.09,28.0,0.0,0
1375,1375,32.0,341.49,-259.09,14.0,2.0,0
1376,1376,17.0,362.09,-163.09,19.0,2.0,0
1377,1377,49.0,377.09,-167.09,19.0,2.0,0
1378,1378,16.0,383.09,-179.09,26.0,2.0,0
1379,1379,32.0,395.09,-171.09,12.0,2.0,0
1380,1380,44.0,397.09,-215.09,6.0,2.0,0
1381,1381,11.0,231.09,-217.09,15.0,1.0,0
1382,1382,8.0,280.09,-154.99,11.0,2.0,0
1383,1383,5.0,310.09,-179.09,17.0,2.0,0
1384,1384,0.0,124.09,-227.09,28.0,0.0,0
1385,1385,32.0,366.49,-267.09,14.0,2.0,0
1386,1386,17.0,388.09,-165.09,19.0,2.0,0
1387,1387,49.0,404.09,-169.09,19.0,2.0,0
1388,1388,16.0,410.09,-181.09,26.0,2.0,0
1389,1389,32.0,422.09,-173.09,12.0,2.0,0
1390,1390,44.0,424.09,-218.09,6.0,2.0,0
1391,1391,11.0,240.09,-219.09,15.0,1.0,0
1392,1392,8.0,293.09,-156.99,11.0,2.0,0
1393,1393,5.0,325.09,-181.09,17.0,2.0,0
1394,1394,0.0,125.09,-229.09,28.0,0.0,0
1395,1395,32.0,392.49,-275.09,14.0,2.0,0
1396,1396,17.0,415.09,-167.09,19.0,2.0,0
1397,1397,49.0,432.09,-171.09,19.0,2.0,0
1398,1398,16.0,438.09,-183.09,26.0,2.0,0
1399,1399,32.0,450.09,-175.09,12.0,2.0,0
1400,1400,44.0,452.09,-221.09,6.0,2.0,0
1401,1401,11.0,249.09,-221.09,15.0,1.0,0
1402,1402,8.0,306.09,-158.99,11.0,2.0,0
1403,1403,5.0,340.09,-182.99,17.0,2.0,0
1404,1404,0.0,126.09,-231.09,28.0,0.0,0
1405,1405,32.0,419.49,-283.09,14.0,2.0,0
1406,1406,17.0,443.09,-169.09,19.0,2.0,0
1407,1407,49.0,461.09,-173.09,19.0,2.0,0
1408,1408,16.0,467.09,-185.09,26.0,2.0,0
1409,1409,32.0,479.09,-177.09,12.0,2.0,0
1410,1410,44.0,481.09,-224.09,6.0,2.0,0
1411,1411,11.0,258.09,-223.09,15.0,1.0,0
1412,1412,8.0,319.09,-160.99,11.0,2.0,0
1413,1413,5.0,355.09,-184.99,17.0,2.0,0
1414,1414,0.0,127.09,-233.09,28.0,0.0,0
1415,1415,32.0,447.49,-291.09,14.0,2.0,0
1416,1416,17.0,472.09,-171.09,19.0,2.0,0
1417,1417,49.0,491.09,-175.09,19.0,2.0,0
1418,1418,16.0,497.09,-187.09,26.0,2.0,0
1419,1419,32.0,509.09,-179.09,12.0,2.0,0
1420,1420,44.0,511.09,-227.09,6.0,2.0,0
1421,1421,11.0,267.09,-225.09,15.0,1.0,0
1422,1422,8.0,332.09,-162.99,11.0,2.0,0
1423,1423,5.0,370.09,-186.99,17.0,2.0,0
1424,1424,0.0,128.09,-235.09,28.0,0.0,0
1425,1425,32.0,476.49,-299.09,14.0,2.0,0
1426,1426,17.0,502.09,-173.09,19.0,2.0,0
1427,1427,49.0,522.09,-177.09,19.0,2.0,0
1428,1428,16.0,528.09,-189.09,26.0,2.0,0
1429,1429,32.0,540.09,-181.09,12.0,2.0,0
1430,1430,44.0,542.09,-230.09,6.0,2.0,0
1431,1431,11.0,276.09,-227.09,15.0,1.0,0
1432,1432,8.0,345.09,-164.99,11.0,2.0,0
1433,1433,5.0,385.09,-188.99,17.0,2.0,0
1434,1434,0.0,129.09,-237.09,28.0,0.0,0
1435,1435,32.0,506.49,-307.09,14.0,2.0,0
1436,1436,17.0,533.09,-175.09,19.0,2.0,0
1437,1437,49.0,554.09,-179.09,19.0,2.0,0
1438,1438,16.0,560.09,-191.09,26.0,2.0,0
1439,1439,32.0,572.09,-183.09,12.0,2.0,0
1440,1440,44.0,574.09,-233.09,6.0,2.0,0
1441,1441,11.0,285.09,-229.09,15.0,1.0,0
1442,1442,8.0,358.09,-166.99,11.0,2.0,0
1443,1443,5.0,400.09,-190.99,17.0,2.0,0
1444,1444,0.0,130.09,-239.09,28.0,0.0,0
1445,1445,32.0,537.49,-315.09,14.0,2.0,0
1446,1446,17.0,565.09,-177.09,19.0,2.0,0
1447,1447,49.0,587.09,-181.09,19.0,2.0,0
1448,1448,16.0,593.09,-193.09,26.0,2.0,0
1449,1449,32.0,605.09,-185.09,12.0,2.0,0
1450,1450,44.0,607.09,-236.09,6.0,2.0,0
1451,1451,11.0,294.09,-231.09,15.0,1.0,0
1452,1452,8.0,371.09,-168.99,11.0,2.0,0
1453,1453,5.0,415.09,-192.99,17.0,2.0,0
1454,1454,0.0,131.09,-241.09,28.0,0.0,0
1455,1455,32.0,569.49,-323.09,14.0,2.0,0
1456,1456,17.0,598.09,-179.09,19.0,2.0,0
1457,1457,49.0,621.09,-183.09,19.0,2.0,0
1458,1458,16.0,627.09,-195.09,26.0,2.0,0
1459,1459,32.0,639.09,-187.09,12.0,2.0,0
1460,1460,44.0,641.09,-239.09,6.0,2.0,0
1461,1461,11.0,303.09,-233.09,15.0,1.0,0
1462,1462,8.0,384.09,-170.99,11.0,2.0,0
1463,1463,5.0,430.09,-194.99,17.0,2.0,0
1464,1464,0.0,132.09,-243.09,28.0,0.0,0
1465,1465,32.0,602.49,-331.09,14.0,2.0,0
1466,1466,17.0,632.09,-181.09,19.0,2.0,0
1467,1467,49.0,656.09,-185.09,19.0,2.0,0
1468,1468,16.0,662.09,-197.09,26.0,2.0,0
1469,1469,32.0,674.09,-189.09,12.0,2.0,0
1470,1470,44.0,676.09,-242.09,6.0,2.0,0
1471,1471,11.0,312.09,-235.09,15.0,1.0,0
1472,1472,8.0,397.09,-172.99,11.0,2.0,0
1473,1473,5.0,445.09,-196.99,17.0,2.0,0
1474,1474,0.0,133.09,-245.09,28.0,0.0,0
1475,1475,32.0,636.49,-339.09,14.0,2.0,0
1476,1476,17.0,667.09,-183.09,19.0,2.0,0
1477,1477,49.0,692.09,-187.09,19.0,2.0,0
1478,1478,16.0,698.09,-199.09,26.0,2.0,0
1479,1479,32.0,710.09,-191.09,12.0,2.0,0
1480,1480,44.0,712.09,-245.09,6.0,2.0,0
1481,1481,11.0,321.09,-237.09,15.0,1.0,0
1482,1482,8.0,410.09,-174.99,11.0,2.0,0
1483,1483,5.0,460.09,-198.99,17.0,2.0,0
1484,1484,0.0,134.09,-247.09,28.0,0.0,0
1485,1485,32.0,671.49,-347.09,14.0,2.0,0
1486,1486,17.0,703.09,-185.09,19.0,2.0,0
1487,1487,49.0,729.09,-189.09,19.0,2.0,0
1488,1488,16.0,735.09,-201.09,26.0,2.0,0
1489,1489,32.0,747.09,-193.09,12.0,2.0,0
1490,1490,44.0,749.09,-248.09,6.0,2.0,0
1491,1491,11.0,330.09,-239.09,15.0,1.0,0
1492,1492,8.0,423.09,-176.99,11.0,2.0,0
1493,1493,5.0,475.09,-200.99,17.0,2.0,0
1494,1494,0.0,135.09,-249.09,28.0,0.0,0
1495,1495,32.0,707.49,-355.09,14.0,2.0,0
1496,1496,17.0,740.09,-187.09,19.0,2.0,0
1497,1497,49.0,767.09,-191.09,19.0,2.0,0
1498,1498,16.0,773.09,-203.09,26.0,2.0,0
1499,1499,32.0,785.09,-195.09,12.0,2.0,0
1500,1500,44.0,787.09,-251.09,6.0,2.0,0
1501,1501,11.0,339.09,-241.09,15.0,1.0,0
1502,1502,8.0,436.09,-178.99,11.0,2.0,0
1503,1503,5.0,490.09,-202.99,17.0,2.0,0
1504,1504,0.0,136.09,-251.09,28.0,0.0,0
1505,1505,32.0,744.49,-363.09,14.0,2.0,0
1506,1506,17.0,778.09,-189.09,19.0,2.0,0
1507,1507,49.0,806.09,-193.09,19.0,2.0,0
1508,1508,16.0,812.09,-205.09,26.0,2.0,0
1509,1509,32.0,824.09,-197.09,12.0,2.0,0
