,height,length,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,class,real_identifier
4378,10.0,330.0,3300.0,33.0,0.207,0.671,1.61,684.0,2215.0,425.0,1.0,1
4379,9.0,21.0,189.0,2.333,0.392,0.899,2.74,74.0,170.0,27.0,1.0,1
4380,22.0,67.0,1474.0,3.045,0.221,0.919,2.91,326.0,1354.0,112.0,1.0,1
4381,10.0,18.0,180.0,1.8,0.656,0.9,6.94,118.0,162.0,17.0,1.0,1
4382,7.0,178.0,1246.0,25.429,0.242,0.795,1.41,301.0,990.0,213.0,1.0,1
4383,9.0,19.0,171.0,2.111,0.62,0.836,7.57,106.0,143.0,14.0,1.0,1
4384,17.0,24.0,408.0,1.412,0.407,0.809,4.88,166.0,330.0,34.0,1.0,1
4385,10.0,165.0,1650.0,16.5,0.258,0.695,1.65,426.0,1147.0,258.0,1.0,1
4386,4.0,96.0,384.0,24.0,0.417,0.753,2.19,160.0,289.0,73.0,1.0,1
4387,10.0,21.0,210.0,2.1,0.324,0.6,3.4,68.0,126.0,20.0,1.0,1
4388,117.0,1.0,117.0,0.009,1.0,1.0,117.0,117.0,117.0,1.0,4.0,1
4389,9.0,40.0,360.0,4.444,0.483,0.992,2.85,174.0,357.0,61.0,1.0,1
4390,10.0,50.0,500.0,5.0,0.326,0.868,2.01,163.0,434.0,81.0,1.0,1
4391,8.0,6.0,48.0,0.75,0.375,0.792,3.0,18.0,38.0,6.0,1.0,1
4392,7.0,14.0,98.0,2.0,0.357,0.959,1.84,35.0,94.0,19.0,1.0,1
4393,7.0,41.0,287.0,5.857,0.254,0.697,1.43,73.0,200.0,51.0,1.0,1
4394,8.0,26.0,208.0,3.25,0.236,0.779,1.26,49.0,162.0,39.0,1.0,1
4395,1.0,49.0,49.0,49.0,0.286,1.0,7.0,14.0,49.0,2.0,1.0,1
4396,8.0,30.0,240.0,3.75,0.242,0.667,1.35,58.0,160.0,43.0,1.0,1
4397,6.0,8.0,48.0,1.333,0.604,0.896,3.22,29.0,43.0,9.0,1.0,1
4398,14.0,12.0,168.0,0.857,0.429,0.732,6.55,72.0,123.0,11.0,1.0,1
4399,7.0,29.0,203.0,4.143,0.365,0.946,2.0,74.0,192.0,37.0,1.0,1
4400,8.0,150.0,1200.0,18.75,0.205,0.628,1.32,246.0,753.0,187.0,1.0,1
4401,9.0,376.0,3384.0,41.778,0.225,0.875,1.34,760.0,2960.0,569.0,1.0,1
4402,8.0,21.0,168.0,2.625,0.417,0.958,1.94,70.0,161.0,36.0,1.0,1
4403,9.0,28.0,252.0,3.111,0.258,0.607,1.51,65.0,153.0,43.0,1.0,1
4404,8.0,76.0,608.0,9.5,0.314,0.711,1.87,191.0,432.0,102.0,1.0,1
4405,168.0,135.0,22680.0,0.804,0.82,0.904,62.81,18591.0,20513.0,296.0,3.0,1
4406,5.0,26.0,130.0,5.2,0.492,0.785,2.37,64.0,102.0,27.0,1.0,1
4407,22.0,71.0,1562.0,3.227,0.536,0.876,11.64,838.0,1368.0,72.0,1.0,1
4408,9.0,180.0,1620.0,20.0,0.343,0.738,2.47,555.0,1196.0,225.0,1.0,1
4409,10.0,282.0,2820.0,28.2,0.191,0.701,1.43,540.0,1977.0,378.0,1.0,1
4410,15.0,14.0,210.0,0.933,0.11,0.338,1.92,23.0,71.0,12.0,5.0,1
4411,6.0,50.0,300.0,8.333,0.327,0.777,2.0,98.0,233.0,49.0,1.0,1
4412,8.0,12.0,96.0,1.5,0.438,0.927,2.1,42.0,89.0,20.0,1.0,1
4413,8.0,26.0,208.0,3.25,0.399,0.976,1.93,83.0,203.0,43.0,1.0,1
4414,4.0,6.0,24.0,1.5,0.333,0.792,2.0,8.0,19.0,4.0,1.0,1
4415,14.0,150.0,2100.0,10.714,0.225,0.681,4.14,472.0,1430.0,114.0,1.0,1
4416,7.0,11.0,77.0,1.571,0.234,0.935,1.64,18.0,72.0,11.0,1.0,1
4417,7.0,12.0,84.0,1.714,0.417,0.738,1.84,35.0,62.0,19.0,1.0,1
4418,13.0,1.0,13.0,0.077,1.0,1.0,13.0,13.0,13.0,1.0,4.0,1
4419,8.0,15.0,120.0,1.875,0.458,0.95,2.2,55.0,114.0,25.0,1.0,1
4420,10.0,54.0,540.0,5.4,0.378,0.622,3.14,204.0,336.0,65.0,1.0,1
4421,12.0,10.0,120.0,0.833,0.442,0.792,5.3,53.0,95.0,10.0,1.0,1
4422,7.0,35.0,245.0,5.0,0.445,0.771,2.48,109.0,189.0,44.0,1.0,1
4423,6.0,13.0,78.0,2.167,0.308,0.872,1.6,24.0,68.0,15.0,1.0,1
4424,8.0,83.0,664.0,10.375,0.393,0.7,2.42,261.0,465.0,108.0,1.0,1
4425,10.0,309.0,3090.0,30.9,0.2,0.73,1.4,618.0,2257.0,441.0,1.0,1
4426,11.0,272.0,2992.0,24.727,0.279,0.681,1.97,835.0,2039.0,423.0,1.0,1
4427,1.0,283.0,283.0,283.0,0.993,1.0,140.5,281.0,283.0,2.0,2.0,1
4428,7.0,54.0,378.0,7.714,0.235,0.799,1.53,89.0,302.0,58.0,1.0,1
4429,1.0,9.0,9.0,9.0,0.889,1.0,8.0,8.0,9.0,1.0,2.0,1
4430,8.0,187.0,1496.0,23.375,0.155,0.747,1.38,232.0,1118.0,168.0,1.0,1
4431,9.0,21.0,189.0,2.333,0.497,0.958,3.62,94.0,181.0,26.0,1.0,1
4432,6.0,11.0,66.0,1.833,0.333,0.97,1.57,22.0,64.0,14.0,1.0,1
4433,8.0,102.0,816.0,12.75,0.212,0.884,1.25,173.0,721.0,138.0,1.0,1
4434,9.0,40.0,360.0,4.444,0.275,0.875,1.6,99.0,315.0,62.0,1.0,1
4435,1.0,136.0,136.0,136.0,0.963,1.0,32.75,131.0,136.0,4.0,2.0,1
4436,8.0,16.0,128.0,2.0,0.242,0.602,1.94,31.0,77.0,16.0,1.0,1
4437,12.0,168.0,2016.0,14.0,0.255,0.719,2.1,515.0,1449.0,245.0,1.0,1
4438,16.0,29.0,464.0,1.813,0.144,0.496,2.58,67.0,230.0,26.0,5.0,1
4439,7.0,7.0,49.0,1.0,0.306,0.592,2.14,15.0,29.0,7.0,1.0,1
4440,9.0,150.0,1350.0,16.667,0.284,0.756,1.76,384.0,1020.0,218.0,1.0,1
4441,8.0,215.0,1720.0,26.875,0.416,0.808,2.94,715.0,1389.0,243.0,1.0,1
4442,8.0,95.0,760.0,11.875,0.303,0.937,1.77,230.0,712.0,130.0,1.0,1
4443,8.0,26.0,208.0,3.25,0.37,0.822,1.75,77.0,171.0,44.0,1.0,1
4444,10.0,47.0,470.0,4.7,0.223,0.706,1.62,105.0,332.0,65.0,1.0,1
4445,6.0,94.0,564.0,15.667,0.188,0.874,1.63,106.0,493.0,65.0,1.0,1
4446,14.0,418.0,5852.0,29.857,0.261,0.619,2.16,1525.0,3625.0,707.0,1.0,1
4447,14.0,371.0,5194.0,26.5,0.38,0.59,4.85,1975.0,3066.0,407.0,1.0,1
4448,24.0,309.0,7416.0,12.875,0.921,0.984,17.51,6828.0,7295.0,390.0,1.0,1
4449,9.0,92.0,828.0,10.222,0.292,0.843,2.05,242.0,698.0,118.0,1.0,1
4450,3.0,59.0,177.0,19.667,0.475,0.475,84.0,84.0,84.0,1.0,2.0,1
4451,1.0,35.0,35.0,35.0,0.2,1.0,1.17,7.0,35.0,6.0,1.0,1
4452,8.0,20.0,160.0,2.5,0.263,0.613,2.0,42.0,98.0,21.0,1.0,1
4453,10.0,251.0,2510.0,25.1,0.141,0.621,1.23,354.0,1559.0,287.0,1.0,1
4454,13.0,386.0,5018.0,29.692,0.286,0.658,2.19,1437.0,3301.0,657.0,1.0,1
4455,10.0,25.0,250.0,2.5,0.328,0.828,2.05,82.0,207.0,40.0,1.0,1
4456,9.0,83.0,747.0,9.222,0.391,0.795,3.21,292.0,594.0,91.0,1.0,1
4457,11.0,262.0,2882.0,23.818,0.242,0.618,1.91,697.0,1781.0,364.0,1.0,1
4458,7.0,4.0,28.0,0.571,0.357,0.571,5.0,10.0,16.0,2.0,1.0,1
4459,10.0,17.0,170.0,1.7,0.571,0.918,6.47,97.0,156.0,15.0,1.0,1
4460,2.0,176.0,352.0,88.0,0.528,0.605,31.0,186.0,213.0,6.0,2.0,1
4461,11.0,19.0,209.0,1.727,0.579,0.957,7.56,121.0,200.0,16.0,1.0,1
4462,8.0,30.0,240.0,3.75,0.383,0.983,1.88,92.0,236.0,49.0,1.0,1
4463,9.0,161.0,1449.0,17.889,0.432,0.93,2.87,626.0,1347.0,218.0,1.0,1
4464,8.0,17.0,136.0,2.125,0.463,0.735,2.86,63.0,100.0,22.0,1.0,1
4465,6.0,131.0,786.0,21.833,0.106,0.471,1.38,83.0,370.0,60.0,1.0,1
4466,7.0,171.0,1197.0,24.429,0.16,0.605,1.25,192.0,724.0,154.0,1.0,1
4467,11.0,101.0,1111.0,9.182,0.253,0.77,1.71,281.0,856.0,164.0,1.0,1
4468,10.0,38.0,380.0,3.8,0.432,0.939,2.78,164.0,357.0,59.0,1.0,1
4469,1.0,19.0,19.0,19.0,0.684,1.0,4.33,13.0,19.0,3.0,2.0,1
4470,12.0,45.0,540.0,3.75,0.467,0.694,6.63,252.0,375.0,38.0,1.0,1
4471,9.0,106.0,954.0,11.778,0.309,0.791,1.97,295.0,755.0,150.0,1.0,1
4472,8.0,48.0,384.0,6.0,0.31,0.807,1.92,119.0,310.0,62.0,1.0,1
4473,11.0,33.0,363.0,3.0,0.295,0.694,1.98,107.0,252.0,54.0,1.0,1
4474,5.0,7.0,35.0,1.4,0.686,1.0,3.0,24.0,35.0,8.0,1.0,1
4475,12.0,85.0,1020.0,7.083,0.476,0.614,5.4,486.0,626.0,90.0,1.0,1
4476,1.0,26.0,26.0,26.0,1.0,1.0,26.0,26.0,26.0,1.0,2.0,1
4477,16.0,90.0,1440.0,5.625,0.197,0.77,1.39,283.0,1109.0,204.0,1.0,1
4478,14.0,410.0,5740.0,29.286,0.241,0.592,2.4,1382.0,3400.0,576.0,1.0,1
4479,14.0,253.0,3542.0,18.071,0.372,0.826,4.36,1317.0,2924.0,302.0,1.0,1
4480,7.0,108.0,756.0,15.429,0.362,0.807,2.11,274.0,610.0,130.0,1.0,1
4481,7.0,26.0,182.0,3.714,0.346,0.725,1.5,63.0,132.0,42.0,1.0,1
4482,8.0,180.0,1440.0,22.5,0.371,0.832,2.32,534.0,1198.0,230.0,1.0,1
4483,9.0,124.0,1116.0,13.778,0.367,0.705,2.85,410.0,787.0,144.0,1.0,1
4484,8.0,26.0,208.0,3.25,0.375,0.947,1.77,78.0,197.0,44.0,1.0,1
4485,5.0,20.0,100.0,4.0,0.49,0.99,1.58,49.0,99.0,31.0,1.0,1
4486,10.0,59.0,590.0,5.9,0.251,0.763,1.7,148.0,450.0,87.0,1.0,1
4487,6.0,44.0,264.0,7.333,0.254,0.689,1.68,67.0,182.0,40.0,1.0,1
4488,5.0,3.0,15.0,0.6,0.6,0.867,4.5,9.0,13.0,2.0,1.0,1
4489,9.0,35.0,315.0,3.889,0.273,0.654,1.65,86.0,206.0,52.0,1.0,1
4490,8.0,11.0,88.0,1.375,0.318,1.0,1.4,28.0,88.0,20.0,1.0,1
4491,8.0,14.0,112.0,1.75,0.455,1.0,1.96,51.0,112.0,26.0,1.0,1
4492,7.0,54.0,378.0,7.714,0.254,0.608,1.39,96.0,230.0,69.0,1.0,1
4493,10.0,260.0,2600.0,26.0,0.282,0.737,1.78,732.0,1916.0,412.0,1.0,1
4494,1.0,413.0,413.0,413.0,0.998,1.0,412.0,412.0,413.0,1.0,2.0,1
4495,7.0,16.0,112.0,2.286,0.464,0.884,3.25,52.0,99.0,16.0,1.0,1
4496,9.0,37.0,333.0,4.111,0.538,0.901,2.8,179.0,300.0,64.0,1.0,1
4497,6.0,75.0,450.0,12.5,0.356,0.973,1.47,160.0,438.0,109.0,1.0,1
4498,5.0,280.0,1400.0,56.0,0.78,0.786,156.0,1092.0,1100.0,7.0,2.0,1
4499,11.0,79.0,869.0,7.182,0.321,0.713,2.11,279.0,620.0,132.0,1.0,1
4500,1.0,70.0,70.0,70.0,0.943,1.0,22.0,66.0,70.0,3.0,2.0,1
4501,10.0,51.0,510.0,5.1,0.337,0.773,2.12,172.0,394.0,81.0,1.0,1
4502,7.0,9.0,63.0,1.286,0.317,0.81,1.54,20.0,51.0,13.0,1.0,1
4503,8.0,26.0,208.0,3.25,0.346,0.909,1.85,72.0,189.0,39.0,1.0,1
4504,10.0,9.0,90.0,0.9,0.3,0.778,2.25,27.0,70.0,12.0,1.0,1
4505,8.0,35.0,280.0,4.375,0.418,0.929,2.39,117.0,260.0,49.0,1.0,1
4506,8.0,20.0,160.0,2.5,0.525,0.938,3.5,84.0,150.0,24.0,1.0,1
4507,8.0,193.0,1544.0,24.125,0.4,0.829,2.51,617.0,1280.0,246.0,1.0,1
4508,6.0,4.0,24.0,0.667,0.417,0.583,5.0,10.0,14.0,2.0,1.0,1
4509,13.0,284.0,3692.0,21.846,0.205,0.553,1.87,758.0,2040.0,405.0,1.0,1
4510,10.0,18.0,180.0,1.8,0.383,1.0,2.3,69.0,180.0,30.0,1.0,1
4511,8.0,102.0,816.0,12.75,0.403,0.929,2.7,329.0,758.0,122.0,1.0,1
4512,7.0,27.0,189.0,3.857,0.28,0.947,1.33,53.0,179.0,40.0,1.0,1
4513,8.0,6.0,48.0,0.75,0.458,0.833,2.75,22.0,40.0,8.0,1.0,1
4514,4.0,65.0,260.0,16.25,0.296,0.631,2.66,77.0,164.0,29.0,1.0,1
4515,7.0,21.0,147.0,3.0,0.34,0.85,1.35,50.0,125.0,37.0,1.0,1
4516,36.0,48.0,1728.0,1.333,0.143,0.437,3.58,247.0,755.0,69.0,5.0,1
4517,7.0,14.0,98.0,2.0,0.327,0.939,1.88,32.0,92.0,17.0,1.0,1
4518,8.0,26.0,208.0,3.25,0.37,0.947,1.79,77.0,197.0,43.0,1.0,1
4519,10.0,100.0,1000.0,10.0,0.212,0.702,1.45,212.0,702.0,146.0,1.0,1
4520,8.0,49.0,392.0,6.125,0.406,0.742,1.81,159.0,291.0,88.0,1.0,1
4521,10.0,73.0,730.0,7.3,0.273,0.79,1.84,199.0,577.0,108.0,1.0,1
4522,11.0,97.0,1067.0,8.818,0.297,0.666,2.4,317.0,711.0,132.0,1.0,1
4523,7.0,5.0,35.0,0.714,0.486,0.943,4.25,17.0,33.0,4.0,1.0,1
4524,5.0,29.0,145.0,5.8,0.317,0.952,1.39,46.0,138.0,33.0,1.0,1
4525,8.0,208.0,1664.0,26.0,0.194,0.491,1.65,323.0,817.0,196.0,1.0,1
4526,87.0,116.0,10092.0,1.333,0.406,0.416,104.95,4093.0,4194.0,39.0,1.0,1
4527,11.0,8.0,88.0,0.727,0.375,0.602,4.13,33.0,53.0,8.0,1.0,1
4528,8.0,271.0,2168.0,33.875,0.314,0.819,1.82,681.0,1775.0,375.0,1.0,1
4529,10.0,12.0,120.0,1.2,0.208,0.583,1.67,25.0,70.0,15.0,5.0,1
4530,7.0,191.0,1337.0,27.286,0.307,0.748,1.66,411.0,1000.0,247.0,1.0,1
4531,9.0,29.0,261.0,3.222,0.234,0.889,1.39,61.0,232.0,44.0,1.0,1
4532,804.0,11.0,8844.0,0.014,0.191,0.233,15.64,1689.0,2058.0,108.0,4.0,1
4533,8.0,32.0,256.0,4.0,0.23,0.613,1.4,59.0,157.0,42.0,1.0,1
4534,9.0,44.0,396.0,4.889,0.24,0.775,1.42,95.0,307.0,67.0,1.0,1
4535,22.0,1.0,22.0,0.045,1.0,1.0,22.0,22.0,22.0,1.0,4.0,1
4536,10.0,11.0,110.0,1.1,0.427,1.0,1.52,47.0,110.0,31.0,1.0,1
4537,7.0,33.0,231.0,4.714,0.342,0.74,1.49,79.0,171.0,53.0,1.0,1
4538,7.0,29.0,203.0,4.143,0.286,0.67,1.71,58.0,136.0,34.0,1.0,1
4539,9.0,45.0,405.0,5.0,0.259,0.805,1.4,105.0,326.0,75.0,1.0,1
4540,8.0,30.0,240.0,3.75,0.342,0.896,2.0,82.0,215.0,41.0,1.0,1
4541,8.0,6.0,48.0,0.75,0.313,0.792,3.0,15.0,38.0,5.0,1.0,1
4542,12.0,7.0,84.0,0.583,0.214,0.583,3.6,18.0,49.0,5.0,1.0,1
4543,9.0,35.0,315.0,3.889,0.362,0.825,1.97,114.0,260.0,58.0,1.0,1
4544,8.0,95.0,760.0,11.875,0.187,0.645,1.34,142.0,490.0,106.0,1.0,1
4545,8.0,5.0,40.0,0.625,0.35,0.6,3.5,14.0,24.0,4.0,1.0,1
4546,9.0,17.0,153.0,1.889,0.601,0.889,8.36,92.0,136.0,11.0,1.0,1
4547,7.0,35.0,245.0,5.0,0.404,0.939,1.9,99.0,230.0,52.0,1.0,1
4548,10.0,227.0,2270.0,22.7,0.225,0.97,1.64,510.0,2202.0,311.0,1.0,1
4549,10.0,100.0,1000.0,10.0,0.41,0.846,2.81,410.0,846.0,146.0,1.0,1
4550,9.0,509.0,4581.0,56.556,0.123,0.501,1.26,563.0,2297.0,448.0,1.0,1
4551,9.0,27.0,243.0,3.0,0.346,0.975,1.87,84.0,237.0,45.0,1.0,1
4552,10.0,29.0,290.0,2.9,0.383,0.834,2.47,111.0,242.0,45.0,1.0,1
4553,1.0,52.0,52.0,52.0,0.981,1.0,51.0,51.0,52.0,1.0,2.0,1
4554,7.0,32.0,224.0,4.571,0.277,0.83,1.41,62.0,186.0,44.0,1.0,1
4555,12.0,124.0,1488.0,10.333,0.3,0.869,1.96,447.0,1293.0,228.0,1.0,1
4556,8.0,272.0,2176.0,34.0,0.189,0.688,1.32,411.0,1497.0,311.0,1.0,1
4557,5.0,56.0,280.0,11.2,0.121,0.471,1.31,34.0,132.0,26.0,1.0,1
4558,13.0,104.0,1352.0,8.0,0.246,0.699,4.05,332.0,945.0,82.0,1.0,1
4559,8.0,12.0,96.0,1.5,0.396,0.969,1.65,38.0,93.0,23.0,1.0,1
4560,63.0,79.0,4977.0,1.254,0.338,0.345,186.78,1681.0,1718.0,9.0,3.0,1
4561,60.0,57.0,3420.0,0.95,0.46,0.831,3.91,1574.0,2843.0,403.0,1.0,1
4562,8.0,31.0,248.0,3.875,0.415,1.0,1.87,103.0,248.0,55.0,1.0,1
4563,1.0,20.0,20.0,20.0,0.85,1.0,8.5,17.0,20.0,2.0,2.0,1
4564,6.0,8.0,48.0,1.333,0.417,1.0,2.86,20.0,48.0,7.0,1.0,1
4565,1.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,1.0,2.0,1
4566,12.0,44.0,528.0,3.667,0.294,0.742,2.31,155.0,392.0,67.0,1.0,1
4567,11.0,9.0,99.0,0.818,0.404,0.717,4.44,40.0,71.0,9.0,1.0,1
4568,10.0,20.0,200.0,2.0,0.435,0.89,2.9,87.0,178.0,30.0,1.0,1
4569,10.0,271.0,2710.0,27.1,0.187,0.602,1.35,508.0,1632.0,375.0,1.0,1
4570,1.0,91.0,91.0,91.0,0.352,1.0,1.03,32.0,91.0,31.0,1.0,1
4571,8.0,70.0,560.0,8.75,0.388,0.841,2.21,217.0,471.0,98.0,1.0,1
4572,6.0,17.0,102.0,2.833,0.294,0.863,1.15,30.0,88.0,26.0,1.0,1
4573,9.0,12.0,108.0,1.333,0.37,1.0,2.0,40.0,108.0,20.0,1.0,1
4574,2.0,204.0,408.0,102.0,0.412,0.681,10.5,168.0,278.0,16.0,2.0,1
4575,5.0,30.0,150.0,6.0,0.36,0.947,1.26,54.0,142.0,43.0,1.0,1
4576,6.0,4.0,24.0,0.667,0.583,1.0,4.67,14.0,24.0,3.0,1.0,1
4577,9.0,52.0,468.0,5.778,0.359,0.827,2.4,168.0,387.0,70.0,1.0,1
4578,8.0,38.0,304.0,4.75,0.401,0.747,2.65,122.0,227.0,46.0,1.0,1
4579,10.0,36.0,360.0,3.6,0.264,0.711,1.86,95.0,256.0,51.0,1.0,1
4580,15.0,31.0,465.0,2.067,0.204,0.465,3.96,95.0,216.0,24.0,1.0,1
4581,11.0,19.0,209.0,1.727,0.306,0.789,2.46,64.0,165.0,26.0,1.0,1
4582,10.0,8.0,80.0,0.8,0.6,1.0,6.0,48.0,80.0,8.0,1.0,1
4583,6.0,12.0,72.0,2.0,0.139,0.514,1.43,10.0,37.0,7.0,5.0,1
4584,7.0,97.0,679.0,13.857,0.211,0.791,1.51,143.0,537.0,95.0,1.0,1
4585,3.0,4.0,12.0,1.333,0.833,0.917,10.0,10.0,11.0,1.0,1.0,1
4586,9.0,123.0,1107.0,13.667,0.359,0.898,2.78,397.0,994.0,143.0,1.0,1
4587,7.0,20.0,140.0,2.857,0.4,1.0,1.87,56.0,140.0,30.0,1.0,1
4588,7.0,19.0,133.0,2.714,0.406,1.0,1.69,54.0,133.0,32.0,1.0,1
4589,1.0,13.0,13.0,13.0,1.0,1.0,13.0,13.0,13.0,1.0,2.0,1
4590,1.0,45.0,45.0,45.0,0.356,1.0,1.07,16.0,45.0,15.0,1.0,1
4591,11.0,132.0,1452.0,12.0,0.189,0.44,2.04,274.0,639.0,134.0,1.0,1
4592,8.0,40.0,320.0,5.0,0.403,0.991,2.53,129.0,317.0,51.0,1.0,1
4593,8.0,28.0,224.0,3.5,0.411,0.996,1.92,92.0,223.0,48.0,1.0,1
4594,2.0,17.0,34.0,8.5,0.588,0.971,6.67,20.0,33.0,3.0,2.0,1
4595,8.0,24.0,192.0,3.0,0.318,0.974,1.56,61.0,187.0,39.0,1.0,1
4596,9.0,249.0,2241.0,27.667,0.346,0.77,2.54,776.0,1725.0,306.0,1.0,1
4597,11.0,12.0,132.0,1.091,0.5,0.818,4.13,66.0,108.0,16.0,1.0,1
4598,8.0,8.0,64.0,1.0,0.391,0.781,2.78,25.0,50.0,9.0,1.0,1
4599,6.0,32.0,192.0,5.333,0.286,0.891,1.41,55.0,171.0,39.0,1.0,1
4600,1.0,81.0,81.0,81.0,0.901,1.0,24.33,73.0,81.0,3.0,2.0,1
4601,11.0,98.0,1078.0,8.909,0.317,0.643,2.8,342.0,693.0,122.0,1.0,1
4602,9.0,492.0,4428.0,54.667,0.132,0.541,1.22,583.0,2397.0,476.0,1.0,1
4603,9.0,33.0,297.0,3.667,0.424,0.97,1.85,126.0,288.0,68.0,1.0,1
4604,9.0,32.0,288.0,3.556,0.302,0.781,2.07,87.0,225.0,42.0,1.0,1
4605,9.0,75.0,675.0,8.333,0.194,0.698,1.46,131.0,471.0,90.0,1.0,1
4606,12.0,13.0,156.0,1.083,0.391,0.981,2.35,61.0,153.0,26.0,1.0,1
4607,10.0,39.0,390.0,3.9,0.344,0.59,2.79,134.0,230.0,48.0,1.0,1
4608,9.0,129.0,1161.0,14.333,0.169,0.647,1.41,196.0,751.0,139.0,1.0,1
4609,10.0,124.0,1240.0,12.4,0.473,0.814,3.43,587.0,1009.0,171.0,1.0,1
4610,7.0,18.0,126.0,2.571,0.365,0.952,1.53,46.0,120.0,30.0,1.0,1
4611,8.0,62.0,496.0,7.75,0.218,0.629,1.57,108.0,312.0,69.0,1.0,1
4612,8.0,35.0,280.0,4.375,0.379,0.886,1.66,106.0,248.0,64.0,1.0,1
4613,1.0,42.0,42.0,42.0,0.381,1.0,1.07,16.0,42.0,15.0,1.0,1
4614,8.0,7.0,56.0,0.875,0.518,1.0,2.64,29.0,56.0,11.0,1.0,1
4615,11.0,22.0,242.0,2.0,0.603,0.81,8.59,146.0,196.0,17.0,1.0,1
4616,8.0,22.0,176.0,2.75,0.398,0.818,2.06,70.0,144.0,34.0,1.0,1
4617,7.0,13.0,91.0,1.857,0.791,0.978,6.0,72.0,89.0,12.0,1.0,1
4618,8.0,49.0,392.0,6.125,0.441,0.997,1.9,173.0,391.0,91.0,1.0,1
4619,10.0,93.0,930.0,9.3,0.268,0.784,1.78,249.0,729.0,140.0,1.0,1
4620,8.0,82.0,656.0,10.25,0.434,0.75,2.91,285.0,492.0,98.0,1.0,1
4621,7.0,47.0,329.0,6.714,0.38,0.757,2.31,125.0,249.0,54.0,1.0,1
4622,1.0,124.0,124.0,124.0,0.444,1.0,7.86,55.0,124.0,7.0,2.0,1
4623,8.0,8.0,64.0,1.0,0.25,0.672,1.6,16.0,43.0,10.0,1.0,1
4624,9.0,353.0,3177.0,39.222,0.187,0.634,1.45,594.0,2013.0,411.0,1.0,1
4625,7.0,49.0,343.0,7.0,0.297,0.641,2.08,102.0,220.0,49.0,1.0,1
4626,11.0,9.0,99.0,0.818,0.545,0.818,9.0,54.0,81.0,6.0,1.0,1
4627,8.0,43.0,344.0,5.375,0.326,0.75,1.81,112.0,258.0,62.0,1.0,1
4628,10.0,52.0,520.0,5.2,0.319,0.802,1.87,166.0,417.0,89.0,1.0,1
4629,10.0,147.0,1470.0,14.7,0.168,0.55,1.29,247.0,809.0,191.0,1.0,1
4630,24.0,280.0,6720.0,11.667,0.452,0.899,7.62,3040.0,6042.0,399.0,1.0,1
4631,9.0,122.0,1098.0,13.556,0.333,0.829,2.54,366.0,910.0,144.0,1.0,1
4632,10.0,17.0,170.0,1.7,0.535,0.853,7.58,91.0,145.0,12.0,1.0,1
4633,7.0,11.0,77.0,1.571,0.364,0.922,2.0,28.0,71.0,14.0,1.0,1
4634,7.0,148.0,1036.0,21.143,0.184,0.816,1.2,191.0,845.0,159.0,1.0,1
4635,13.0,348.0,4524.0,26.769,0.195,0.743,1.64,881.0,3363.0,537.0,1.0,1
4636,1.0,10.0,10.0,10.0,0.8,1.0,4.0,8.0,10.0,2.0,2.0,1
4637,8.0,53.0,424.0,6.625,0.344,0.884,1.83,146.0,375.0,80.0,1.0,1
4638,8.0,10.0,80.0,1.25,0.4,0.825,2.0,32.0,66.0,16.0,1.0,1
4639,6.0,94.0,564.0,15.667,0.326,0.862,2.02,184.0,486.0,91.0,1.0,1
4640,10.0,35.0,350.0,3.5,0.326,0.583,2.24,114.0,204.0,51.0,1.0,1
4641,8.0,242.0,1936.0,30.25,0.232,0.611,1.72,450.0,1183.0,262.0,1.0,1
4642,8.0,10.0,80.0,1.25,0.288,0.813,1.64,23.0,65.0,14.0,1.0,1
4643,7.0,13.0,91.0,1.857,0.209,0.846,2.71,19.0,77.0,7.0,1.0,1
4644,9.0,28.0,252.0,3.111,0.317,0.976,1.95,80.0,246.0,41.0,1.0,1
4645,1.0,14.0,14.0,14.0,0.643,1.0,3.0,9.0,14.0,3.0,2.0,1
4646,8.0,4.0,32.0,0.5,0.594,1.0,2.71,19.0,32.0,7.0,1.0,1
4647,8.0,41.0,328.0,5.125,0.363,0.942,1.63,119.0,309.0,73.0,1.0,1
4648,5.0,16.0,80.0,3.2,0.563,0.925,2.65,45.0,74.0,17.0,1.0,1
4649,6.0,31.0,186.0,5.167,0.301,0.844,1.65,56.0,157.0,34.0,1.0,1
4650,12.0,500.0,6000.0,41.667,0.264,0.595,2.45,1584.0,3568.0,646.0,1.0,1
4651,5.0,92.0,460.0,18.4,0.287,0.604,1.38,132.0,278.0,96.0,1.0,1
4652,9.0,49.0,441.0,5.444,0.252,0.739,1.61,111.0,326.0,69.0,1.0,1
4653,8.0,11.0,88.0,1.375,0.25,0.83,1.29,22.0,73.0,17.0,1.0,1
4654,10.0,189.0,1890.0,18.9,0.263,0.515,2.34,498.0,973.0,213.0,1.0,1
4655,8.0,27.0,216.0,3.375,0.218,0.852,2.24,47.0,184.0,21.0,1.0,1
4656,6.0,13.0,78.0,2.167,0.308,0.974,1.41,24.0,76.0,17.0,1.0,1
4657,8.0,34.0,272.0,4.25,0.426,0.985,1.84,116.0,268.0,63.0,1.0,1
4658,9.0,6.0,54.0,0.667,0.5,0.593,13.5,27.0,32.0,2.0,1.0,1
4659,10.0,98.0,980.0,9.8,0.392,0.849,2.49,384.0,832.0,154.0,1.0,1
