,Colunm 1,Colunm 2,Colunm 3,target,Colunm 4,real_identifier
4915,30.0,48.61,-81.57,11.0,2.0,0
4916,22.0,42.49,-108.69,22.0,2.0,0
4917,18.0,45.99,-90.29,15.0,2.0,0
4918,28.0,40.63,-100.69,18.0,2.0,0
4919,4.0,44.45,-114.09,17.0,2.0,0
4920,24.0,47.99,-86.29,12.0,2.0,0
4921,14.0,44.85,-93.17,16.0,2.0,0
4922,6.0,46.41,-112.49,17.0,2.0,0
4923,26.0,41.49,-98.69,19.0,2.0,0
4924,19.0,46.79,-88.49,14.0,2.0,0
4925,27.0,43.79,-102.69,20.0,2.0,0
4926,23.0,45.63,-92.17,16.0,2.0,0
4927,13.0,48.09,-85.63,13.0,2.0,0
4928,21.0,42.79,-108.29,22.0,2.0,0
4929,7.0,45.99,-112.93,17.0,2.0,0
4930,16.0,46.69,-92.57,16.0,2.0,0
4931,29.0,40.99,-100.29,18.0,2.0,0
4932,11.0,45.29,-87.89,14.0,2.0,0
4933,9.0,48.17,-84.01,13.0,2.0,0
4934,25.0,43.99,-104.29,20.0,2.0,0
4935,20.0,47.21,-90.01,15.0,2.0,0
4936,15.0,46.63,-93.05,16.0,2.0,0
4937,30.0,49.21,-82.21,11.0,2.0,0
4938,22.0,42.99,-109.33,22.0,2.0,0
4939,18.0,46.63,-90.99,15.0,2.0,0
4940,28.0,41.07,-101.37,18.0,2.0,0
4941,4.0,45.01,-114.73,17.0,2.0,0
4942,24.0,48.53,-86.99,12.0,2.0,0
4943,14.0,45.37,-93.93,16.0,2.0,0
4944,6.0,46.99,-113.17,17.0,2.0,0
4945,26.0,41.99,-99.37,19.0,2.0,0
4946,19.0,47.37,-89.13,14.0,2.0,0
4947,27.0,44.37,-103.41,20.0,2.0,0
4948,23.0,46.21,-92.93,16.0,2.0,0
4949,13.0,48.69,-86.33,13.0,2.0,0
4950,21.0,43.37,-108.99,22.0,2.0,0
4951,7.0,46.69,-113.73,17.0,2.0,0
4952,16.0,47.29,-93.29,16.0,2.0,0
4953,29.0,41.45,-100.99,18.0,2.0,0
4954,11.0,45.85,-88.57,14.0,2.0,0
4955,9.0,48.79,-84.69,13.0,2.0,0
4956,25.0,44.63,-104.99,20.0,2.0,0
4957,20.0,47.85,-90.75,15.0,2.0,0
4958,15.0,47.29,-93.81,16.0,2.0,0
4959,30.0,49.85,-82.93,11.0,2.0,0
4960,22.0,43.59,-110.05,22.0,2.0,0
4961,18.0,47.29,-91.75,15.0,2.0,0
4962,28.0,41.49,-102.09,18.0,2.0,0
4963,4.0,45.63,-115.37,17.0,2.0,0
4964,24.0,49.13,-87.69,12.0,2.0,0
4965,14.0,45.99,-94.69,16.0,2.0,0
4966,6.0,47.63,-113.93,17.0,2.0,0
4967,26.0,42.49,-100.09,19.0,2.0,0
4968,19.0,47.99,-89.79,14.0,2.0,0
4969,27.0,44.99,-104.09,20.0,2.0,0
4970,23.0,46.85,-93.73,16.0,2.0,0
4971,13.0,49.37,-86.99,13.0,2.0,0
4972,21.0,43.99,-109.75,22.0,2.0,0
4973,7.0,47.37,-114.45,17.0,2.0,0
4974,16.0,47.99,-94.05,16.0,2.0,0
4975,29.0,41.99,-101.79,18.0,2.0,0
4976,11.0,46.45,-89.25,14.0,2.0,0
4977,9.0,49.45,-85.37,13.0,2.0,0
4978,25.0,45.29,-105.79,20.0,2.0,0
4979,20.0,48.45,-91.49,15.0,2.0,0
4980,15.0,47.85,-94.57,16.0,2.0,0
4981,30.0,50.49,-83.49,11.0,2.0,0
4982,22.0,44.21,-110.85,22.0,2.0,0
4983,18.0,47.85,-92.55,15.0,2.0,0
4984,28.0,41.99,-102.85,18.0,2.0,0
4985,4.0,46.29,-116.09,17.0,2.0,0
4986,24.0,49.79,-88.37,12.0,2.0,0
4987,14.0,46.63,-95.41,16.0,2.0,0
4988,6.0,48.29,-114.73,17.0,2.0,0
4989,26.0,42.99,-100.85,19.0,2.0,0
4990,19.0,48.63,-90.49,14.0,2.0,0
4991,27.0,45.59,-104.85,20.0,2.0,0
4992,23.0,47.49,-94.49,16.0,2.0,0
4993,13.0,50.01,-87.69,13.0,2.0,0
4994,21.0,44.63,-110.53,22.0,2.0,0
4995,7.0,48.01,-115.21,17.0,2.0,0
4996,16.0,48.63,-94.85,16.0,2.0,0
4997,29.0,42.49,-102.59,18.0,2.0,0
4998,11.0,46.99,-90.01,14.0,2.0,0
4999,9.0,50.01,-85.99,13.0,2.0,0
5000,25.0,45.85,-106.59,20.0,2.0,0
5001,20.0,48.99,-92.21,15.0,2.0,0
5002,15.0,48.49,-95.29,16.0,2.0,0
5003,30.0,51.13,-84.13,11.0,2.0,0
5004,22.0,44.85,-111.37,22.0,2.0,0
5005,18.0,48.49,-93.29,15.0,2.0,0
5006,28.0,42.49,-103.59,18.0,2.0,0
5007,4.0,46.85,-116.85,17.0,2.0,0
5008,24.0,50.41,-89.09,12.0,2.0,0
5009,14.0,47.29,-96.17,16.0,2.0,0
5010,6.0,48.85,-115.45,17.0,2.0,0
5011,26.0,43.59,-101.63,19.0,2.0,0
5012,19.0,49.29,-91.21,14.0,2.0,0
5013,27.0,46.21,-105.63,20.0,2.0,0
5014,23.0,48.13,-95.25,16.0,2.0,0
5015,13.0,50.69,-88.41,13.0,2.0,0
5016,21.0,45.29,-111.29,22.0,2.0,0
5017,7.0,48.69,-115.99,17.0,2.0,0
5018,16.0,49.29,-95.63,16.0,2.0,0
5019,29.0,42.99,-103.37,18.0,2.0,0
5020,11.0,47.59,-90.85,14.0,2.0,0
5021,9.0,50.69,-86.69,13.0,2.0,0
5022,25.0,46.49,-107.37,20.0,2.0,0
5023,20.0,49.59,-92.99,15.0,2.0,0
5024,15.0,48.99,-96.09,16.0,2.0,0
5025,30.0,51.85,-84.85,11.0,2.0,0
5026,22.0,45.49,-112.09,22.0,2.0,0
5027,18.0,48.99,-94.09,15.0,2.0,0
5028,28.0,42.99,-104.37,18.0,2.0,0
5029,4.0,47.49,-117.49,17.0,2.0,0
5030,24.0,50.99,-90.01,12.0,2.0,0
5031,14.0,47.85,-96.99,16.0,2.0,0
5032,6.0,49.49,-116.21,17.0,2.0,0
5033,26.0,43.99,-102.37,19.0,2.0,0
5034,19.0,49.85,-91.99,14.0,2.0,0
5035,27.0,46.85,-106.41,20.0,2.0,0
5036,23.0,48.79,-96.07,16.0,2.0,0
5037,13.0,51.37,-89.17,13.0,2.0,0
5038,21.0,45.85,-112.09,22.0,2.0,0
5039,7.0,49.37,-116.85,17.0,2.0,0
5040,16.0,49.99,-96.49,16.0,2.0,0
5041,29.0,43.59,-104.13,18.0,2.0,0
5042,11.0,48.21,-91.69,14.0,2.0,0
5043,9.0,51.37,-87.41,13.0,2.0,0
5044,25.0,46.99,-108.13,20.0,2.0,0
5045,20.0,50.29,-93.79,15.0,2.0,0
5046,15.0,49.59,-96.89,16.0,2.0,0
5047,30.0,52.49,-85.49,11.0,2.0,0
5048,22.0,45.99,-112.89,22.0,2.0,0
5049,18.0,49.59,-94.93,15.0,2.0,0
5050,28.0,43.59,-105.13,18.0,2.0,0
5051,4.0,48.13,-118.17,17.0,2.0,0
5052,24.0,51.59,-90.85,12.0,2.0,0
5053,14.0,48.45,-97.85,16.0,2.0,0
5054,6.0,50.13,-116.99,17.0,2.0,0
5055,26.0,44.59,-103.13,19.0,2.0,0
5056,19.0,50.45,-92.85,14.0,2.0,0
5057,27.0,47.45,-107.17,20.0,2.0,0
5058,23.0,49.45,-96.99,16.0,2.0,0
5059,13.0,51.99,-90.01,13.0,2.0,0
5060,21.0,46.45,-113.01,22.0,2.0,0
5061,7.0,50.01,-117.69,17.0,2.0,0
5062,14.0,38.51,-103.19,24.0,2.0,0
5063,46.0,40.23,-83.39,18.0,2.0,0
5064,10.0,22.49,-159.34,14.0,1.0,0
5065,48.0,38.98,-80.13,20.0,2.0,0
5066,19.0,36.17,-91.48,20.0,2.0,0
5067,35.0,42.31,-76.49,13.0,2.0,0
5068,19.0,37.42,-86.29,20.0,2.0,0
5069,6.0,41.19,-104.38,18.0,2.0,0
5070,43.0,40.85,-110.35,7.0,2.0,0
5071,6.0,37.92,-107.29,18.0,2.0,0
5072,43.0,40.49,-114.49,7.0,2.0,0
5073,35.0,44.95,-74.29,13.0,2.0,0
5074,19.0,39.39,-85.35,20.0,2.0,0
5075,49.0,39.08,-81.58,20.0,2.0,0
5076,35.0,44.39,-76.85,13.0,2.0,0
5077,1.0,64.31,-144.49,29.0,0.0,0
5078,35.0,43.49,-77.92,13.0,2.0,0
5079,19.0,39.57,-85.49,20.0,2.0,0
5080,43.0,38.31,-110.85,7.0,2.0,0
5081,12.0,22.08,-158.49,15.0,1.0,0
5082,43.0,40.24,-110.15,7.0,2.0,0
5083,19.0,38.02,-85.08,20.0,2.0,0
5084,49.0,38.29,-82.49,20.0,2.0,0
5085,43.0,38.02,-112.49,7.0,2.0,0
5086,9.0,39.31,-76.49,12.0,2.0,0
5087,9.0,39.07,-76.08,12.0,2.0,0
5088,43.0,38.73,-114.49,7.0,2.0,0
5089,1.0,63.95,-146.49,29.0,0.0,0
5090,16.0,39.93,-98.49,27.0,2.0,0
5091,1.0,64.29,-153.49,29.0,0.0,0
5092,35.0,43.29,-79.49,13.0,2.0,0
5093,19.0,38.93,-85.49,20.0,2.0,0
5094,49.0,38.19,-82.29,20.0,2.0,0
5095,43.0,38.02,-112.29,7.0,2.0,0
5096,9.0,39.31,-76.08,12.0,2.0,0
5097,1.0,63.31,-153.49,29.0,0.0,0
5098,35.0,43.72,-78.49,13.0,2.0,0
5099,35.0,42.08,-75.49,13.0,2.0,0
5100,16.0,39.46,-98.08,27.0,2.0,0
5101,16.0,37.51,-100.49,27.0,2.0,0
5102,6.0,39.46,-107.49,18.0,2.0,0
5103,23.0,39.21,-80.19,18.0,2.0,0
5104,40.0,41.51,-109.29,7.0,2.0,0
5105,9.0,38.85,-104.39,13.0,2.0,0
5106,32.0,34.59,-101.19,14.0,2.0,0
5107,16.0,39.31,-98.49,26.0,2.0,0
5108,8.0,20.46,-157.44,11.0,1.0,0
5109,49.0,38.58,-82.71,19.0,2.0,0
5110,0.0,65.39,-148.85,28.0,0.0,0
5111,17.0,36.93,-85.46,19.0,2.0,0
5112,32.0,42.81,-77.29,12.0,2.0,0
5113,5.0,38.29,-107.59,17.0,2.0,0
5114,11.0,21.19,-156.59,15.0,1.0,0
5115,44.0,38.17,-111.85,6.0,2.0,0
5116,16.0,37.44,-96.92,26.0,2.0,0
5117,32.0,33.45,-106.35,14.0,2.0,0
5118,17.0,37.17,-83.99,19.0,2.0,0
5119,8.0,39.49,-75.83,11.0,2.0,0
5120,49.0,37.35,-81.49,19.0,2.0,0
5121,32.0,43.29,-75.91,12.0,2.0,0
5122,5.0,37.83,-102.99,17.0,2.0,0
5123,11.0,20.25,-155.69,15.0,1.0,0
5124,16.0,38.03,-97.33,26.0,2.0,0
5125,0.0,63.47,-151.41,28.0,0.0,0
5126,44.0,39.85,-110.19,6.0,2.0,0
5127,32.0,42.56,-78.57,12.0,2.0,0
5128,17.0,36.76,-85.29,19.0,2.0,0
5129,49.0,38.49,-80.67,19.0,2.0,0
5130,8.0,38.93,-75.46,11.0,2.0,0
5131,32.0,34.11,-101.85,14.0,2.0,0
5132,5.0,37.49,-107.21,17.0,2.0,0
5133,11.0,21.46,-156.98,15.0,1.0,0
5134,16.0,37.08,-96.59,26.0,2.0,0
5135,32.0,42.98,-77.85,12.0,2.0,0
5136,17.0,37.42,-84.23,19.0,2.0,0
5137,0.0,61.93,-153.19,28.0,0.0,0
5138,44.0,39.53,-111.57,6.0,2.0,0
5139,32.0,33.88,-106.59,14.0,2.0,0
5140,5.0,38.67,-103.01,17.0,2.0,0
5141,11.0,20.83,-155.38,15.0,1.0,0
5142,16.0,38.79,-98.19,26.0,2.0,0
5143,49.0,37.61,-81.19,19.0,2.0,0
5144,32.0,43.17,-75.67,12.0,2.0,0
5145,8.0,39.27,-75.59,11.0,2.0,0
5146,17.0,37.01,-83.85,19.0,2.0,0
5147,0.0,64.59,-149.41,28.0,0.0,0
5148,44.0,39.31,-110.83,6.0,2.0,0
5149,32.0,42.44,-78.83,12.0,2.0,0
5150,5.0,37.35,-102.47,17.0,2.0,0
5151,11.0,21.67,-156.29,15.0,1.0,0
5152,16.0,37.49,-96.79,26.0,2.0,0
5153,32.0,34.69,-102.11,14.0,2.0,0
5154,17.0,37.29,-84.59,19.0,2.0,0
5155,24.0,40.91,-81.19,13.0,2.0,0
5156,19.0,36.49,-90.31,20.0,2.0,0
5157,7.0,23.13,-161.21,16.0,1.0,0
5158,48.0,41.19,-115.49,7.0,2.0,0
5159,12.0,20.41,-157.19,14.0,1.0,0
5160,4.0,40.67,-104.93,18.0,2.0,0
5161,48.0,39.36,-113.27,7.0,2.0,0
5162,9.0,39.82,-76.71,10.0,2.0,0
5163,12.0,20.01,-154.93,14.0,1.0,0
5164,1.0,64.29,-150.85,29.0,0.0,0
5165,24.0,42.83,-77.37,13.0,2.0,0
5166,9.0,40.49,-76.59,10.0,2.0,0
5167,18.0,38.96,-102.51,25.0,2.0,0
5168,24.0,44.77,-74.57,13.0,2.0,0
5169,1.0,67.03,-165.11,29.0,0.0,0
5170,4.0,40.89,-104.45,18.0,2.0,0
5171,4.0,40.61,-103.77,18.0,2.0,0
5172,18.0,40.78,-100.03,25.0,2.0,0
5173,18.0,40.07,-97.53,25.0,2.0,0
5174,4.0,41.29,-108.93,18.0,2.0,0
5175,4.0,39.75,-105.95,18.0,2.0,0
5176,19.0,39.16,-85.88,20.0,2.0,0
5177,24.0,43.75,-75.67,13.0,2.0,0
5178,9.0,40.26,-76.69,10.0,2.0,0
5179,18.0,38.21,-101.28,25.0,2.0,0
5180,24.0,33.31,-105.79,15.0,2.0,0
5181,18.0,40.36,-100.75,25.0,2.0,0
5182,24.0,32.93,-107.95,15.0,2.0,0
5183,12.0,21.88,-157.43,14.0,1.0,0
5184,12.0,20.01,-156.74,14.0,1.0,0
5185,24.0,35.29,-107.37,15.0,2.0,0
5186,12.0,20.03,-156.4,14.0,1.0,0
5187,1.0,59.96,-156.93,29.0,2.0,0
5188,18.0,38.66,-102.75,25.0,2.0,0
5189,12.0,20.33,-156.78,14.0,1.0,0
5190,24.0,37.46,-104.66,15.0,2.0,0
5191,24.0,34.52,-105.26,15.0,2.0,0
5192,9.0,39.64,-76.2,10.0,2.0,0
5193,24.0,43.24,-74.57,13.0,2.0,0
5194,1.0,67.69,-154.98,29.0,0.0,0
5195,14.0,39.41,-93.41,20.0,2.0,0
5196,6.0,40.58,-104.19,16.0,2.0,0
5197,45.0,39.85,-112.35,7.0,2.0,0
5198,18.0,37.19,-84.59,20.0,2.0,0
5199,10.0,20.35,-156.49,14.0,1.0,0
5200,33.0,43.49,-74.41,13.0,2.0,0
5201,7.0,39.27,-101.93,17.0,2.0,0
5202,15.0,38.55,-99.31,25.0,2.0,0
5203,48.0,40.06,-79.21,19.0,2.0,0
5204,9.0,38.84,-75.93,12.0,2.0,0
5205,34.0,34.29,-106.49,14.0,2.0,0
5206,4.0,40.98,-106.85,17.0,2.0,0
5207,19.0,36.99,-86.59,20.0,2.0,0
5208,46.0,41.51,-110.29,7.0,2.0,0
5209,12.0,20.12,-155.87,15.0,1.0,0
5210,35.0,32.87,-105.85,14.0,2.0,0
5211,3.0,39.85,-103.93,17.0,2.0,0
5212,20.0,37.49,-83.21,20.0,2.0,0
5213,47.0,40.35,-108.51,7.0,2.0,0
5214,11.0,20.59,-156.29,15.0,1.0,0
5215,36.0,33.93,-106.23,14.0,2.0,0
5216,2.0,40.62,-106.59,17.0,2.0,0
5217,21.0,36.79,-85.93,20.0,2.0,0
5218,48.0,40.93,-79.51,19.0,2.0,0
5219,10.0,20.81,-156.67,15.0,1.0,0
5220,37.0,34.49,-105.93,14.0,2.0,0
5221,1.0,40.29,-107.31,17.0,2.0,0
5222,22.0,37.09,-84.51,20.0,2.0,0
5223,49.0,41.21,-78.93,19.0,2.0,0
5224,12.0,20.49,-156.19,15.0,1.0,0
5225,38.0,33.15,-106.67,14.0,2.0,0
5226,0.0,40.96,-108.01,17.0,2.0,0
5227,23.0,36.99,-85.21,20.0,2.0,0
5228,50.0,40.55,-79.21,19.0,2.0,0
5229,13.0,20.67,-156.71,15.0,1.0,0
5230,39.0,34.79,-105.41,14.0,2.0,0
5231,0.0,40.64,-107.59,17.0,2.0,0
5232,24.0,37.29,-84.01,20.0,2.0,0
5233,51.0,40.89,-78.51,19.0,2.0,0
5234,14.0,20.85,-156.29,15.0,1.0,0
5235,40.0,33.43,-106.93,14.0,2.0,0
5236,0.0,40.32,-108.29,17.0,2.0,0
5237,25.0,37.49,-83.71,20.0,2.0,0
5238,52.0,41.23,-78.01,19.0,2.0,0
5239,15.0,20.99,-156.79,15.0,1.0,0
5240,41.0,34.95,-105.19,14.0,2.0,0
5241,0.0,40.98,-107.99,17.0,2.0,0
5242,26.0,37.69,-83.41,20.0,2.0,0
5243,53.0,41.57,-77.51,19.0,2.0,0
5244,16.0,21.13,-156.99,15.0,1.0,0
5245,42.0,35.11,-105.79,14.0,2.0,0
5246,0.0,40.64,-108.69,17.0,2.0,0
5247,27.0,37.89,-83.11,20.0,2.0,0
5248,54.0,41.91,-77.01,19.0,2.0,0
5249,17.0,21.27,-157.19,15.0,1.0,0
5250,43.0,35.27,-105.39,14.0,2.0,0
5251,0.0,40.3,-109.39,17.0,2.0,0
5252,28.0,38.09,-82.81,20.0,2.0,0
5253,55.0,42.25,-76.51,19.0,2.0,0
5254,18.0,21.41,-157.39,15.0,1.0,0
5255,44.0,35.43,-104.99,14.0,2.0,0
5256,0.0,40.96,-110.09,17.0,2.0,0
5257,29.0,38.29,-82.51,20.0,2.0,0
5258,56.0,42.59,-76.01,19.0,2.0,0
5259,19.0,21.55,-157.59,15.0,1.0,0
5260,45.0,35.59,-104.59,14.0,2.0,0
5261,0.0,40.62,-110.79,17.0,2.0,0
5262,30.0,38.49,-82.21,20.0,2.0,0
5263,57.0,42.93,-75.51,19.0,2.0,0
5264,20.0,21.69,-157.79,15.0,1.0,0
5265,46.0,35.75,-104.19,14.0,2.0,0
5266,0.0,40.28,-111.49,17.0,2.0,0
5267,31.0,38.69,-81.91,20.0,2.0,0
5268,58.0,43.27,-75.01,19.0,2.0,0
5269,21.0,21.83,-157.99,15.0,1.0,0
5270,47.0,35.91,-103.79,14.0,2.0,0
5271,0.0,40.94,-112.19,17.0,2.0,0
5272,32.0,38.89,-81.61,20.0,2.0,0
5273,59.0,43.61,-74.51,19.0,2.0,0
5274,22.0,21.97,-158.19,15.0,1.0,0
5275,48.0,36.07,-103.39,14.0,2.0,0
5276,0.0,40.6,-112.89,17.0,2.0,0
5277,33.0,39.09,-81.31,20.0,2.0,0
5278,60.0,43.95,-74.01,19.0,2.0,0
5279,23.0,22.11,-158.39,15.0,1.0,0
5280,49.0,36.23,-102.99,14.0,2.0,0
5281,0.0,40.26,-113.59,17.0,2.0,0
5282,34.0,39.29,-81.01,20.0,2.0,0
5283,61.0,44.29,-73.51,19.0,2.0,0
5284,24.0,22.25,-158.59,15.0,1.0,0
5285,50.0,36.39,-102.59,14.0,2.0,0
5286,0.0,39.92,-114.29,17.0,2.0,0
5287,35.0,39.49,-80.71,20.0,2.0,0
5288,62.0,44.63,-73.01,19.0,2.0,0
5289,25.0,22.39,-158.79,15.0,1.0,0
5290,51.0,36.55,-102.19,14.0,2.0,0
5291,0.0,39.58,-114.99,17.0,2.0,0
5292,36.0,39.69,-80.41,20.0,2.0,0
5293,63.0,44.97,-72.51,19.0,2.0,0
5294,26.0,22.53,-158.99,15.0,1.0,0
5295,52.0,36.71,-101.79,14.0,2.0,0
5296,0.0,39.24,-115.69,17.0,2.0,0
5297,37.0,39.89,-80.11,20.0,2.0,0
5298,64.0,45.31,-72.01,19.0,2.0,0
5299,27.0,22.67,-159.19,15.0,1.0,0
5300,53.0,36.87,-101.39,14.0,2.0,0
5301,0.0,38.9,-116.39,17.0,2.0,0
5302,38.0,40.09,-79.81,20.0,2.0,0
5303,65.0,45.65,-71.51,19.0,2.0,0
5304,28.0,22.81,-159.39,15.0,1.0,0
5305,54.0,37.03,-100.99,14.0,2.0,0
5306,0.0,38.56,-117.09,17.0,2.0,0
5307,39.0,40.29,-79.51,20.0,2.0,0
5308,66.0,45.99,-71.01,19.0,2.0,0
5309,29.0,22.95,-159.59,15.0,1.0,0
5310,55.0,37.19,-100.59,14.0,2.0,0
5311,0.0,38.22,-117.79,17.0,2.0,0
5312,40.0,40.49,-79.21,20.0,2.0,0
5313,67.0,46.33,-70.51,19.0,2.0,0
5314,30.0,23.09,-159.79,15.0,1.0,0
5315,56.0,37.35,-100.19,14.0,2.0,0
5316,0.0,37.88,-118.49,17.0,2.0,0
5317,41.0,40.69,-78.91,20.0,2.0,0
5318,68.0,46.67,-70.01,19.0,2.0,0
5319,31.0,23.23,-159.99,15.0,1.0,0
5320,57.0,37.51,-99.79,14.0,2.0,0
5321,0.0,37.54,-119.19,17.0,2.0,0
5322,42.0,40.89,-78.61,20.0,2.0,0
5323,69.0,47.01,-69.51,19.0,2.0,0
5324,32.0,23.37,-160.19,15.0,1.0,0
5325,58.0,37.67,-99.39,14.0,2.0,0
5326,0.0,37.2,-119.89,17.0,2.0,0
5327,43.0,41.09,-78.31,20.0,2.0,0
5328,70.0,47.35,-69.01,19.0,2.0,0
5329,33.0,23.51,-160.39,15.0,1.0,0
5330,59.0,37.83,-98.99,14.0,2.0,0
5331,0.0,36.86,-120.59,17.0,2.0,0
5332,44.0,41.29,-78.01,20.0,2.0,0
5333,71.0,47.69,-68.51,19.0,2.0,0
5334,34.0,23.65,-160.59,15.0,1.0,0
5335,60.0,37.99,-98.59,14.0,2.0,0
5336,0.0,36.52,-121.29,17.0,2.0,0
5337,45.0,41.49,-77.71,20.0,2.0,0
5338,72.0,48.03,-68.01,19.0,2.0,0
5339,35.0,23.79,-160.79,15.0,1.0,0
5340,61.0,38.15,-98.19,14.0,2.0,0
5341,0.0,36.18,-121.99,17.0,2.0,0
5342,46.0,41.69,-77.41,20.0,2.0,0
5343,73.0,48.37,-67.51,19.0,2.0,0
5344,36.0,23.93,-160.99,15.0,1.0,0
5345,62.0,38.31,-97.79,14.0,2.0,0
5346,0.0,35.84,-122.69,17.0,2.0,0
5347,47.0,41.89,-77.11,20.0,2.0,0
5348,74.0,48.71,-67.01,19.0,2.0,0
5349,37.0,24.07,-161.19,15.0,1.0,0
5350,63.0,38.47,-97.39,14.0,2.0,0
5351,0.0,35.5,-123.39,17.0,2.0,0
5352,48.0,42.09,-76.81,20.0,2.0,0
5353,75.0,49.05,-66.51,19.0,2.0,0
5354,38.0,24.21,-161.39,15.0,1.0,0
5355,64.0,38.63,-96.99,14.0,2.0,0
5356,0.0,35.16,-124.09,17.0,2.0,0
5357,49.0,42.29,-76.51,20.0,2.0,0
5358,76.0,49.39,-66.01,19.0,2.0,0
5359,39.0,24.35,-161.59,15.0,1.0,0
5360,65.0,38.79,-96.59,14.0,2.0,0
5361,0.0,34.82,-124.79,17.0,2.0,0
5362,50.0,42.49,-76.21,20.0,2.0,0
5363,77.0,49.73,-65.51,19.0,2.0,0
5364,40.0,24.49,-161.79,15.0,1.0,0
5365,66.0,38.95,-96.19,14.0,2.0,0
5366,0.0,34.48,-125.49,17.0,2.0,0
5367,51.0,42.69,-75.91,20.0,2.0,0
5368,78.0,50.07,-65.01,19.0,2.0,0
5369,41.0,24.63,-161.99,15.0,1.0,0
5370,67.0,39.11,-95.79,14.0,2.0,0
5371,0.0,34.14,-126.19,17.0,2.0,0
5372,52.0,42.89,-75.61,20.0,2.0,0
5373,79.0,50.41,-64.51,19.0,2.0,0
5374,42.0,24.77,-162.19,15.0,1.0,0
5375,68.0,39.27,-95.39,14.0,2.0,0
5376,0.0,33.8,-126.89,17.0,2.0,0
5377,53.0,43.09,-75.31,20.0,2.0,0
5378,80.0,50.75,-64.01,19.0,2.0,0
5379,43.0,24.91,-162.39,15.0,1.0,0
5380,69.0,39.43,-94.99,14.0,2.0,0
5381,0.0,33.46,-127.59,17.0,2.0,0
5382,54.0,43.29,-75.01,20.0,2.0,0
5383,81.0,51.09,-63.51,19.0,2.0,0
5384,44.0,25.05,-162.59,15.0,1.0,0
5385,70.0,39.59,-94.59,14.0,2.0,0
5386,0.0,33.12,-128.29,17.0,2.0,0
5387,55.0,43.49,-74.71,20.0,2.0,0
5388,82.0,51.43,-63.01,19.0,2.0,0
5389,45.0,25.19,-162.79,15.0,1.0,0
5390,71.0,39.75,-94.19,14.0,2.0,0
5391,0.0,32.78,-128.99,17.0,2.0,0
5392,56.0,43.69,-74.41,20.0,2.0,0
5393,83.0,51.77,-62.51,19.0,2.0,0
5394,46.0,25.33,-162.99,15.0,1.0,0
5395,72.0,39.91,-93.79,14.0,2.0,0
5396,0.0,32.44,-129.69,17.0,2.0,0
5397,57.0,43.89,-74.11,20.0,2.0,0
5398,84.0,52.11,-62.01,19.0,2.0,0
5399,47.0,25.47,-163.19,15.0,1.0,0
5400,73.0,40.07,-93.39,14.0,2.0,0
5401,0.0,32.1,-130.39,17.0,2.0,0
5402,58.0,44.09,-73.81,20.0,2.0,0
5403,85.0,52.45,-61.51,19.0,2.0,0
5404,48.0,25.61,-163.39,15.0,1.0,0
5405,74.0,40.23,-92.99,14.0,2.0,0
5406,0.0,31.76,-131.09,17.0,2.0,0
5407,59.0,44.29,-73.51,20.0,2.0,0
5408,86.0,52.79,-61.01,19.0,2.0,0
5409,49.0,25.75,-163.59,15.0,1.0,0
5410,75.0,40.39,-92.59,14.0,2.0,0
5411,0.0,31.42,-131.79,17.0,2.0,0
5412,60.0,44.49,-73.21,20.0,2.0,0
5413,87.0,53.13,-60.51,19.0,2.0,0
5414,50.0,25.89,-163.79,15.0,1.0,0
5415,76.0,40.55,-92.19,14.0,2.0,0
5416,0.0,31.08,-132.49,17.0,2.0,0
5417,61.0,44.69,-72.91,20.0,2.0,0
5418,88.0,53.47,-60.01,19.0,2.0,0
5419,51.0,26.03,-163.99,15.0,1.0,0
5420,77.0,40.71,-91.79,14.0,2.0,0
5421,0.0,30.74,-133.19,17.0,2.0,0
5422,62.0,44.89,-72.61,20.0,2.0,0
5423,89.0,53.81,-59.51,19.0,2.0,0
5424,52.0,26.17,-164.19,15.0,1.0,0
5425,78.0,40.87,-91.39,14.0,2.0,0
5426,0.0,30.4,-133.89,17.0,2.0,0
5427,63.0,45.09,-72.31,20.0,2.0,0
5428,90.0,54.15,-59.01,19.0,2.0,0
5429,53.0,26.31,-164.39,15.0,1.0,0
5430,79.0,41.03,-90.99,14.0,2.0,0
5431,0.0,30.06,-134.59,17.0,2.0,0
5432,64.0,45.29,-72.01,20.0,2.0,0
5433,91.0,54.49,-58.51,19.0,2.0,0
5434,54.0,26.45,-164.59,15.0,1.0,0
5435,80.0,41.19,-90.59,14.0,2.0,0
5436,0.0,29.72,-135.29,17.0,2.0,0
5437,65.0,45.49,-71.71,20.0,2.0,0
5438,92.0,54.83,-58.01,19.0,2.0,0
5439,55.0,26.59,-164.79,15.0,1.0,0
5440,81.0,41.35,-90.19,14.0,2.0,0
5441,0.0,29.38,-135.99,17.0,2.0,0
5442,66.0,45.69,-71.41,20.0,2.0,0
5443,93.0,55.17,-57.51,19.0,2.0,0
5444,56.0,26.73,-164.99,15.0,1.0,0
5445,82.0,41.51,-89.79,14.0,2.0,0
5446,0.0,29.04,-136.69,17.0,2.0,0
5447,67.0,45.89,-71.11,20.0,2.0,0
5448,94.0,55.51,-57.01,19.0,2.0,0
5449,57.0,26.87,-165.19,15.0,1.0,0
5450,83.0,41.67,-89.39,14.0,2.0,0
5451,0.0,28.7,-137.39,17.0,2.0,0
