,height,length,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,class,real_identifier
390,7.0,61.0,427.0,8.714,0.319,0.988,1.77,136.0,422.0,77.0,1.0,1
391,8.0,64.0,512.0,8.0,0.301,0.857,1.93,154.0,439.0,80.0,1.0,1
392,7.0,122.0,854.0,17.429,0.281,0.626,1.73,240.0,535.0,139.0,1.0,1
393,7.0,109.0,763.0,15.571,0.283,0.543,1.93,216.0,414.0,112.0,1.0,1
394,7.0,11.0,77.0,1.571,0.39,0.766,1.76,30.0,59.0,17.0,1.0,1
395,42.0,7.0,294.0,0.167,0.282,0.432,2.18,83.0,127.0,38.0,4.0,1
396,12.0,85.0,1020.0,7.083,0.476,0.614,5.4,486.0,626.0,90.0,1.0,1
397,5.0,4.0,20.0,0.8,0.5,0.8,10.0,10.0,16.0,1.0,1.0,1
398,11.0,5.0,55.0,0.455,0.655,0.727,12.0,36.0,40.0,3.0,1.0,1
399,8.0,69.0,552.0,8.625,0.216,0.643,1.43,119.0,355.0,83.0,1.0,1
400,9.0,37.0,333.0,4.111,0.381,0.808,2.05,127.0,269.0,62.0,1.0,1
401,7.0,13.0,91.0,1.857,0.374,0.901,1.7,34.0,82.0,20.0,1.0,1
402,6.0,93.0,558.0,15.5,0.238,0.711,1.71,133.0,397.0,78.0,1.0,1
403,8.0,14.0,112.0,1.75,0.455,1.0,1.96,51.0,112.0,26.0,1.0,1
404,10.0,30.0,300.0,3.0,0.333,0.93,1.79,100.0,279.0,56.0,1.0,1
405,7.0,42.0,294.0,6.0,0.405,0.976,2.05,119.0,287.0,58.0,1.0,1
406,10.0,44.0,440.0,4.4,0.314,0.623,1.92,138.0,274.0,72.0,1.0,1
407,11.0,126.0,1386.0,11.455,0.273,0.649,2.11,379.0,900.0,180.0,1.0,1
408,14.0,367.0,5138.0,26.214,0.349,0.576,4.5,1791.0,2962.0,398.0,1.0,1
409,6.0,21.0,126.0,3.5,0.238,0.738,1.58,30.0,93.0,19.0,1.0,1
410,10.0,27.0,270.0,2.7,0.63,0.833,6.07,170.0,225.0,28.0,1.0,1
411,10.0,19.0,190.0,1.9,0.311,1.0,1.69,59.0,190.0,35.0,1.0,1
412,9.0,102.0,918.0,11.333,0.18,0.759,1.2,165.0,697.0,137.0,1.0,1
413,9.0,160.0,1440.0,17.778,0.215,0.8,1.58,310.0,1152.0,196.0,1.0,1
414,10.0,99.0,990.0,9.9,0.473,0.917,2.93,468.0,908.0,160.0,1.0,1
415,10.0,34.0,340.0,3.4,0.388,0.891,2.1,132.0,303.0,63.0,1.0,1
416,13.0,188.0,2444.0,14.462,0.188,0.71,1.67,460.0,1736.0,275.0,1.0,1
417,11.0,272.0,2992.0,24.727,0.283,0.703,1.97,847.0,2103.0,431.0,1.0,1
418,5.0,20.0,100.0,4.0,0.47,0.73,2.35,47.0,73.0,20.0,1.0,1
419,11.0,62.0,682.0,5.636,0.353,0.78,3.21,241.0,532.0,75.0,1.0,1
420,8.0,532.0,4256.0,66.5,0.192,0.72,1.28,816.0,3066.0,636.0,1.0,1
421,1.0,45.0,45.0,45.0,0.2,1.0,1.13,9.0,45.0,8.0,1.0,1
422,7.0,17.0,119.0,2.429,0.311,0.908,1.54,37.0,108.0,24.0,1.0,1
423,7.0,36.0,252.0,5.143,0.262,0.671,1.27,66.0,169.0,52.0,1.0,1
424,9.0,20.0,180.0,2.222,0.55,0.733,9.9,99.0,132.0,10.0,1.0,1
425,6.0,89.0,534.0,14.833,0.303,0.79,1.82,162.0,422.0,89.0,1.0,1
426,9.0,80.0,720.0,8.889,0.333,0.914,2.09,240.0,658.0,115.0,1.0,1
427,18.0,185.0,3330.0,10.278,0.163,0.358,2.39,544.0,1193.0,228.0,1.0,1
428,16.0,4.0,64.0,0.25,0.156,0.531,5.0,10.0,34.0,2.0,5.0,1
429,7.0,21.0,147.0,3.0,0.327,0.728,1.41,48.0,107.0,34.0,1.0,1
430,10.0,116.0,1160.0,11.6,0.246,0.759,1.6,285.0,881.0,178.0,1.0,1
431,11.0,552.0,6072.0,50.182,0.816,0.816,4955.0,4955.0,4955.0,1.0,2.0,1
432,31.0,105.0,3255.0,3.387,0.242,0.456,4.89,787.0,1485.0,161.0,5.0,1
433,11.0,19.0,209.0,1.727,0.378,0.9,1.93,79.0,188.0,41.0,1.0,1
434,8.0,26.0,208.0,3.25,0.389,1.0,2.31,81.0,208.0,35.0,1.0,1
435,1.0,14.0,14.0,14.0,0.643,1.0,3.0,9.0,14.0,3.0,2.0,1
436,8.0,36.0,288.0,4.5,0.406,1.0,1.89,117.0,288.0,62.0,1.0,1
437,9.0,64.0,576.0,7.111,0.465,0.899,2.58,268.0,518.0,104.0,1.0,1
438,8.0,39.0,312.0,4.875,0.369,0.99,2.05,115.0,309.0,56.0,1.0,1
439,3.0,4.0,12.0,1.333,1.0,1.0,12.0,12.0,12.0,1.0,1.0,1
440,8.0,74.0,592.0,9.25,0.412,0.845,2.14,244.0,500.0,114.0,1.0,1
441,7.0,65.0,455.0,9.286,0.284,0.846,1.57,129.0,385.0,82.0,1.0,1
442,7.0,71.0,497.0,10.143,0.231,0.757,1.37,115.0,376.0,84.0,1.0,1
443,9.0,20.0,180.0,2.222,0.367,0.9,2.2,66.0,162.0,30.0,1.0,1
444,5.0,3.0,15.0,0.6,0.6,0.6,9.0,9.0,9.0,1.0,1.0,1
445,3.0,536.0,1608.0,178.67,0.341,0.353,61.0,549.0,567.0,9.0,2.0,1
446,7.0,72.0,504.0,10.286,0.405,0.845,1.85,204.0,426.0,110.0,1.0,1
447,8.0,15.0,120.0,1.875,0.475,1.0,2.38,57.0,120.0,24.0,1.0,1
448,7.0,57.0,399.0,8.143,0.414,0.797,2.7,165.0,318.0,61.0,1.0,1
449,37.0,72.0,2664.0,1.946,0.12,0.257,7.64,321.0,685.0,42.0,5.0,1
450,11.0,1.0,11.0,0.091,1.0,1.0,11.0,11.0,11.0,1.0,4.0,1
451,8.0,40.0,320.0,5.0,0.363,0.806,1.68,116.0,258.0,69.0,1.0,1
452,7.0,31.0,217.0,4.429,0.313,0.71,1.51,68.0,154.0,45.0,1.0,1
453,6.0,13.0,78.0,2.167,0.308,1.0,1.41,24.0,78.0,17.0,1.0,1
454,1.0,36.0,36.0,36.0,0.306,1.0,1.83,11.0,36.0,6.0,2.0,1
455,10.0,79.0,790.0,7.9,0.385,0.88,2.13,304.0,695.0,143.0,1.0,1
456,11.0,261.0,2871.0,23.727,0.246,0.638,1.93,707.0,1833.0,366.0,1.0,1
457,7.0,7.0,49.0,1.0,0.408,0.857,2.22,20.0,42.0,9.0,1.0,1
458,8.0,21.0,168.0,2.625,0.435,1.0,1.97,73.0,168.0,37.0,1.0,1
459,9.0,37.0,333.0,4.111,0.213,0.706,1.54,71.0,235.0,46.0,1.0,1
460,6.0,59.0,354.0,9.833,0.237,0.881,1.38,84.0,312.0,61.0,1.0,1
461,8.0,240.0,1920.0,30.0,0.193,0.635,1.4,370.0,1220.0,264.0,1.0,1
462,14.0,390.0,5460.0,27.857,0.358,0.59,4.44,1956.0,3224.0,441.0,1.0,1
463,9.0,129.0,1161.0,14.333,0.169,0.647,1.41,196.0,751.0,139.0,1.0,1
464,11.0,221.0,2431.0,20.091,0.25,0.544,1.95,607.0,1323.0,312.0,1.0,1
465,10.0,261.0,2610.0,26.1,0.269,0.713,1.81,701.0,1860.0,388.0,1.0,1
466,9.0,99.0,891.0,11.0,0.464,0.942,2.52,413.0,839.0,164.0,1.0,1
467,13.0,440.0,5720.0,33.846,0.255,0.696,2.18,1459.0,3983.0,669.0,1.0,1
468,7.0,135.0,945.0,19.286,0.114,0.528,1.09,108.0,499.0,99.0,1.0,1
469,7.0,13.0,91.0,1.857,0.297,0.857,1.17,27.0,78.0,23.0,1.0,1
470,7.0,17.0,119.0,2.429,0.261,0.95,1.82,31.0,113.0,17.0,1.0,1
471,9.0,66.0,594.0,7.333,0.323,0.805,2.0,192.0,478.0,96.0,1.0,1
472,9.0,535.0,4815.0,59.444,0.165,0.636,1.38,793.0,3063.0,573.0,1.0,1
473,1.0,77.0,77.0,77.0,0.403,1.0,5.17,31.0,77.0,6.0,2.0,1
474,7.0,223.0,1561.0,31.857,0.205,0.664,1.4,320.0,1036.0,229.0,1.0,1
475,9.0,36.0,324.0,4.0,0.54,0.929,2.87,175.0,301.0,61.0,1.0,1
476,3.0,550.0,1650.0,183.33,0.329,0.375,27.15,543.0,619.0,20.0,2.0,1
477,11.0,12.0,132.0,1.091,0.455,0.977,2.22,60.0,129.0,27.0,1.0,1
478,9.0,22.0,198.0,2.444,0.268,0.596,3.31,53.0,118.0,16.0,1.0,1
479,7.0,219.0,1533.0,31.286,0.182,0.798,1.26,279.0,1224.0,222.0,1.0,1
480,38.0,69.0,2622.0,1.816,0.476,0.839,4.27,1247.0,2201.0,292.0,1.0,1
481,7.0,18.0,126.0,2.571,0.262,0.873,1.94,33.0,110.0,17.0,1.0,1
482,1.0,15.0,15.0,15.0,0.867,1.0,13.0,13.0,15.0,1.0,2.0,1
483,11.0,91.0,1001.0,8.273,0.286,0.597,2.33,286.0,598.0,123.0,1.0,1
484,5.0,8.0,40.0,1.6,0.55,0.95,1.83,22.0,38.0,12.0,1.0,1
485,8.0,42.0,336.0,5.25,0.414,0.955,1.88,139.0,321.0,74.0,1.0,1
486,13.0,6.0,78.0,0.462,0.436,0.449,34.0,34.0,35.0,1.0,1.0,1
487,9.0,347.0,3123.0,38.556,0.111,0.433,1.26,347.0,1351.0,275.0,1.0,1
488,14.0,410.0,5740.0,29.286,0.241,0.592,2.4,1382.0,3400.0,576.0,1.0,1
489,32.0,1.0,32.0,0.031,1.0,1.0,32.0,32.0,32.0,1.0,4.0,1
490,7.0,110.0,770.0,15.714,0.21,0.627,1.38,162.0,483.0,117.0,1.0,1
491,6.0,51.0,306.0,8.5,0.294,0.775,1.48,90.0,237.0,61.0,1.0,1
492,6.0,81.0,486.0,13.5,0.282,0.957,1.34,137.0,465.0,102.0,1.0,1
493,10.0,7.0,70.0,0.7,0.357,0.757,2.78,25.0,53.0,9.0,1.0,1
494,10.0,23.0,230.0,2.3,0.313,0.891,2.4,72.0,205.0,30.0,1.0,1
495,8.0,14.0,112.0,1.75,0.509,0.768,3.0,57.0,86.0,19.0,1.0,1
496,25.0,178.0,4450.0,7.12,0.475,0.873,7.95,2115.0,3885.0,266.0,1.0,1
497,10.0,262.0,2620.0,26.2,0.19,0.601,1.32,499.0,1575.0,377.0,1.0,1
498,8.0,45.0,360.0,5.625,0.297,0.564,1.88,107.0,203.0,57.0,1.0,1
499,7.0,23.0,161.0,3.286,0.286,0.677,1.59,46.0,109.0,29.0,1.0,1
